,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-2705,43658,7476510200888863583,个人账户3177,2019-01-01 00:10:48,转账
1,-70,43588,6327674263845884648,农业银行分行6738,2019-01-01 01:30:43,还款
2,5172,48760,1484182021666727521,对公账户0116,2019-01-01 01:50:09,转账
3,313,49073,7370313177143858417,对公账户0855,2019-01-01 03:59:45,转账
4,-21,49052,8355562402220127205,线下商家3523,2019-01-01 04:55:55,消费
5,111,49163,5060643256327401206,对公账户4336,2019-01-01 20:52:48,转账
6,-17555,31608,5344646535183141482,个人账户2514,2019-01-01 22:21:21,转账
7,-1425,30183,1501825731003322724,个人账户5247,2019-01-01 23:43:26,转账
8,2419,32602,5782155683883002586,对公账户5404,2019-01-02 00:05:02,转账
9,-50,32552,1361010721605712738,对公账户2776,2019-01-02 03:21:36,转账
10,31,32583,1361010721605712738,对公账户2776,2019-01-02 04:02:38,转账
11,-4553,28030,4547716113320125120,快捷支付单位7332,2019-01-02 04:48:00,消费
12,-171,27859,8355562402220127205,线下商家3523,2019-01-02 08:21:50,消费
13,-177,27682,5150723151171825138,对公账户0275,2019-01-02 10:18:28,转账
14,72,27754,4047787756075014648,对公账户2723,2019-01-02 13:58:48,转账
15,-23714,4040,2015734141658346554,中国银行分行0307,2019-01-02 14:00:57,代扣
16,-1518,2522,2170454182021032726,个人账户5256,2019-01-02 15:18:43,转账
17,-122,2400,7312528263071167660,对公账户6375,2019-01-02 17:02:24,转账
18,2334,4734,4848238248201008656,对公账户3556,2019-01-02 19:24:57,转账
19,7860,12594,8182608754671257877,对公账户2552,2019-01-02 20:36:14,转账
20,-93,12501,7237858333123538843,个人账户5616,2019-01-02 20:38:24,转账
21,396,12897,8182608754671257877,对公账户2552,2019-01-02 22:15:36,转账
22,-216,12681,1183411620714136401,中国银行分行3223,2019-01-02 23:03:07,ATM取款
23,-520,12161,2842265488874277676,个人账户1108,2019-01-02 23:24:43,转账
24,10,12171,2837878456130245682,对公账户0632,2019-01-03 00:05:45,转账
25,-2754,9417,7440561464800746606,某网商银行3305,2019-01-03 00:36:00,ATM取款
26,-1770,7647,4853765012230888136,个人账户1066,2019-01-03 04:09:50,转账
27,-631,7016,2015734141658346554,中国银行分行0307,2019-01-03 11:45:36,还款
28,-69,6947,8350042030684524237,快捷支付单位8280,2019-01-03 12:56:52,消费
29,-66,6881,1804351052733487701,个人账户1768,2019-01-03 14:23:16,转账
30,2096,8977,8532356116011623885,个人账户3225,2019-01-03 14:47:02,转账
31,72,9049,7500142023738587522,个人账户4886,2019-01-03 17:22:33,转账
32,-47,9002,4171280767631541757,对公账户5201,2019-01-03 17:48:28,转账
33,-1067,7935,7556448258887488431,个人账户2051,2019-01-03 18:44:38,转账
34,-231,7704,5105620285780572412,个人账户2147,2019-01-03 20:52:04,转账
