,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,11,20209,5105620285780572412,个人账户2147,2019-01-01 08:36:14,转账
1,26,20235,6130340126202866247,个人账户1758,2019-01-01 11:50:38,转账
2,-5370,14865,2570840483025757815,线下商家0263,2019-01-02 07:01:55,消费
3,512,15377,1050128862471677173,个人账户2362,2019-01-02 08:45:36,转账
4,45,15422,8182608754671257877,对公账户2552,2019-01-02 10:44:24,转账
5,66,15488,6321884201064420254,个人账户4441,2019-01-02 10:53:02,转账
6,5251,20739,4435873553164166751,对公账户2712,2019-01-02 11:34:04,转账
7,14,20753,4665105312016856251,个人账户4357,2019-01-02 22:52:19,转账
8,-22,20731,4514767717665430584,某网商银行6332,2019-01-03 04:37:55,ATM取款
9,-27,20704,1705818161255878302,个人账户2388,2019-01-03 08:37:40,转账
10,-23,20681,4400267477472013402,线下商家2026,2019-01-03 10:36:28,消费
11,-96,20585,8258687417877216408,个人账户3860,2019-01-03 14:44:52,转账
12,-87,20498,5846180665052077031,快捷支付单位6576,2019-01-03 15:21:36,消费
13,-32,20466,2662285435774616353,个人账户0511,2019-01-03 15:43:12,转账
14,-46,20420,3688081428617737488,对公账户8535,2019-01-03 16:04:48,转账
15,-2182,18238,1262568613806626344,中国工商银行2106,2019-01-03 19:08:24,理财产品支出
16,-6,18232,3738312478651667083,中国建设银行分行4380,2019-01-03 23:03:50,代扣
17,-750,17482,8587462542344436585,个人账户8258,2019-01-03 23:12:28,转账
