,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-156,29606,1241555182010681232,中国工商银行4210,2019-01-01 00:12:57,还款
1,-3,29603,1205522546650837872,快捷支付单位5303,2019-01-01 02:50:38,消费
2,-696,28907,4485556446540685720,快捷支付单位3552,2019-01-01 03:14:24,消费
3,-10,28897,2570840483025757815,线下商家0263,2019-01-01 03:46:48,消费
4,1050,29947,1804351052733487701,个人账户1768,2019-01-01 04:04:04,转账
5,-2446,27501,4425467281312432033,线下商家0065,2019-01-01 05:36:57,消费
6,-47,27454,8231873671372281653,农业银行分行2785,2019-01-01 06:50:24,理财产品支出
7,-2382,25072,1804351052733487701,个人账户1768,2019-01-01 09:15:07,转账
8,-1329,23743,4634746801720120164,对公账户4863,2019-01-01 10:45:50,转账
9,-17,23726,6327674263845884648,农业银行分行6738,2019-01-01 14:04:33,还款
10,-38,23688,2750376673822844406,中国银行分行6755,2019-01-01 16:05:31,还款
11,2812,26500,8208084885872523311,对公账户5500,2019-01-01 17:57:50,转账
12,14648,41148,4047787756075014648,对公账户2723,2019-01-01 18:00:00,转账
13,28,41176,4782572380851461116,对公账户6884,2019-01-01 21:59:45,转账
14,-2513,38663,7540852710825640831,中国建设银行分行3778,2019-01-02 01:09:50,代扣
15,2641,41304,6827410807645701524,对公账户4277,2019-01-02 03:02:09,转账
16,-13674,27630,4848238248201008656,对公账户3556,2019-01-02 03:15:07,转账
17,-89,27541,8587462542344436585,个人账户8258,2019-01-02 04:32:52,转账
18,-28,27513,8847170631713867123,对公账户2852,2019-01-02 05:13:55,转账
19,313,27826,7827205622842583108,对公账户2732,2019-01-02 10:55:12,转账
20,2302,30128,1634184723026836286,个人账户6512,2019-01-02 11:47:02,转账
21,-595,29533,3326731455076610218,中国建设银行分行8084,2019-01-02 13:50:09,ATM取款
22,-388,29145,7476510200888863583,个人账户3177,2019-01-02 15:07:55,转账
23,-74,29071,5424324407215364430,农业银行分行0580,2019-01-02 17:04:33,ATM取款
24,24,29095,8448854470861604367,个人账户0866,2019-01-02 17:06:43,转账
25,580,29675,4047787756075014648,对公账户2723,2019-01-02 17:19:40,转账
26,-4,29671,3800764168318458421,某网商银行0571,2019-01-02 17:26:09,还款
27,-43,29628,1205522546650837872,快捷支付单位5303,2019-01-02 17:43:26,消费
28,-14,29614,6726525773288842824,个人账户3726,2019-01-02 18:54:43,转账
29,-24,29590,6174752480435376868,中国建设银行分行3608,2019-01-02 22:24:14,还款
30,-3106,26484,8208084885872523311,对公账户5500,2019-01-03 03:11:31,转账
31,4211,30695,7237858333123538843,个人账户5616,2019-01-03 03:26:38,转账
32,-8,30687,1484617434708470227,中国工商银行6453,2019-01-03 03:52:33,还款
33,-711,29976,2166475400823686404,线下商家1437,2019-01-03 05:18:57,消费
34,-4,29972,2017332063575106653,中国银行分行3130,2019-01-03 06:41:02,理财产品支出
35,-96,29876,7868886002236450477,个人账户5467,2019-01-03 09:05:45,转账
36,51,29927,5428507888503517183,个人账户6481,2019-01-03 10:23:31,转账
37,327,30254,2336083851067511747,个人账户8714,2019-01-03 11:43:26,转账
38,-228,30026,7620207878050172783,中国工商银行7386,2019-01-03 18:03:36,代扣
39,-2584,27442,3126173853772234740,线下商家1550,2019-01-03 18:59:45,消费
40,-344,27098,7056135884560382775,对公账户7416,2019-01-03 19:38:38,转账
41,1199,28297,4435873553164166751,对公账户2712,2019-01-03 19:55:55,转账
