,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,42,67193,2830457671667676231,对公账户3666,2019-01-01 00:17:16,转账
1,-110,67083,2015734141658346554,中国银行分行0307,2019-01-01 04:58:04,代扣
2,2,67085,3685006327343825328,个人账户3714,2019-01-01 07:27:07,转账
3,-5203,61882,2270826326254638252,某网商银行8022,2019-01-01 07:57:21,代扣
4,4627,66509,4036051052673206846,个人账户2885,2019-01-01 09:17:16,转账
5,-42,66467,2015734141658346554,中国银行分行0307,2019-01-01 15:50:24,ATM取款
6,-380,66087,5117621085704712025,个人账户5654,2019-01-01 16:42:14,转账
7,-56,66031,6174752480435376868,中国建设银行分行3608,2019-01-01 17:03:50,理财产品支出
8,-8,66023,7868886002236450477,个人账户5467,2019-01-01 20:44:09,转账
9,-3717,62306,7440561464800746606,某网商银行3305,2019-01-01 21:18:43,理财产品支出
10,-2641,59665,8173448813031303082,个人账户4500,2019-01-02 03:02:09,转账
11,8,59673,2336083851067511747,个人账户8714,2019-01-02 04:09:07,转账
12,41,59714,8258687417877216408,个人账户3860,2019-01-02 09:26:38,转账
13,-2,59712,1705818161255878302,个人账户2388,2019-01-02 10:22:48,转账
14,23,59735,3685006327343825328,个人账户3714,2019-01-02 11:51:21,转账
15,5386,65121,7827205622842583108,对公账户2732,2019-01-02 15:46:48,转账
16,-7917,57204,3685006327343825328,个人账户3714,2019-01-02 16:14:52,转账
17,35,57239,1466482728151605388,个人账户1240,2019-01-02 18:30:57,转账
18,-5556,51683,3688081428617737488,对公账户8535,2019-01-02 18:56:52,转账
19,35,51718,8541571425717386818,对公账户7678,2019-01-03 00:10:04,转账
20,-387,51331,4033802824215865105,对公账户0715,2019-01-03 04:42:14,转账
21,205,51536,2336083851067511747,个人账户8714,2019-01-03 06:23:45,转账
22,15,51551,4381258224744041582,对公账户1312,2019-01-03 08:13:55,转账
23,-45,51506,2166475400823686404,线下商家1437,2019-01-03 08:22:33,消费
24,-42,51464,5105620285780572412,个人账户2147,2019-01-03 08:46:19,转账
25,-1494,49970,5117621085704712025,个人账户5654,2019-01-03 09:27:21,转账
26,-137,49833,8532288672720348587,中国银行分行2320,2019-01-03 11:13:12,代扣
27,-687,49146,4380373728787548430,农业银行分行4425,2019-01-03 11:52:04,代扣
28,9237,58383,5211830681633081007,个人账户0128,2019-01-03 12:20:09,转账
29,-23,58360,4674613568681873473,对公账户2374,2019-01-03 14:21:07,转账
30,-66,58294,2285241231357051064,线下商家2380,2019-01-03 15:23:45,消费
31,-36,58258,2760530232530051310,个人账户4135,2019-01-03 22:20:38,转账
32,-4712,53546,7868886002236450477,个人账户5467,2019-01-03 22:22:48,转账
33,8,53554,3688081428617737488,对公账户8535,2019-01-03 22:40:04,转账
