,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,2105,87429,7225442486051870385,对公账户3745,2019-01-01 04:32:09,转账
1,-1624,85805,7620207878050172783,中国工商银行7386,2019-01-01 09:30:14,代扣
2,-44815,40990,3706217347735653014,个人账户7844,2019-01-01 13:25:40,转账
3,36,41026,4424313822765527173,个人账户2565,2019-01-01 14:13:12,转账
4,-343,40683,5060643256327401206,对公账户4336,2019-01-01 15:54:43,转账
5,-18,40665,4036051052673206846,个人账户2885,2019-01-01 17:06:00,转账
6,-19,40646,6130340126202866247,个人账户1758,2019-01-01 17:47:02,转账
7,1372,42018,8448854470861604367,个人账户0866,2019-01-02 01:22:48,转账
8,-32,41986,4530117075736517838,对公账户4708,2019-01-02 02:36:14,转账
9,-110,41876,4485556446540685720,快捷支付单位3552,2019-01-02 03:56:09,消费
10,-10,41866,8448854470861604367,个人账户0866,2019-01-02 04:13:26,转账
11,777,42643,6726525773288842824,个人账户3726,2019-01-02 07:42:57,转账
12,-30086,12557,3685006327343825328,个人账户3714,2019-01-02 10:59:31,转账
13,21,12578,2760530232530051310,个人账户4135,2019-01-02 11:36:14,转账
14,-3401,9177,5371270530174284624,个人账户3120,2019-01-02 12:19:26,转账
15,-1659,7518,8182608754671257877,对公账户2552,2019-01-02 13:00:28,转账
16,-31,7487,5428507888503517183,个人账户6481,2019-01-02 19:12:00,转账
17,-21,7466,8231873671372281653,农业银行分行2785,2019-01-02 21:00:00,还款
18,508,7974,1484182021666727521,对公账户0116,2019-01-02 22:19:55,转账
19,1966,9940,8036183840310007715,个人账户6327,2019-01-02 22:28:33,转账
20,-189,9751,4682740414032853753,中国工商银行5655,2019-01-02 22:54:28,代扣
21,-8836,915,4381258224744041582,对公账户1312,2019-01-03 02:00:14,转账
22,1770,2685,6068723276816226480,个人账户2847,2019-01-03 04:09:50,转账
23,-1,2684,1578847743801452454,线下商家7182,2019-01-03 07:41:31,消费
24,-358,2326,4234554074182733101,对公账户8620,2019-01-03 09:23:02,转账
25,-9,2317,7500142023738587522,个人账户4886,2019-01-03 09:38:09,转账
26,-2261,56,6726525773288842824,个人账户3726,2019-01-03 13:31:26,转账
27,10,66,1758211032370816214,个人账户7228,2019-01-03 13:53:02,转账
28,258,324,5150723151171825138,对公账户0275,2019-01-03 17:39:50,转账
29,-97,227,2166475400823686404,线下商家1437,2019-01-03 19:32:09,消费
