,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-3520,74764,2166475400823686404,线下商家1437,2019-01-01 01:26:24,消费
1,-4827,69937,6114424552522410738,财付通0253,2019-01-01 02:52:48,转账
2,-3971,65966,1241555182010681232,中国工商银行4210,2019-01-01 03:10:04,理财产品支出
3,4948,70914,8182608754671257877,对公账户2552,2019-01-01 05:13:12,转账
4,50,70964,4634746801720120164,对公账户4863,2019-01-01 07:01:12,转账
5,-377,70587,2067851674465515280,线下商家5246,2019-01-01 07:03:21,消费
6,6,70593,4047787756075014648,对公账户2723,2019-01-01 07:33:36,转账
7,131,70724,5117621085704712025,个人账户5654,2019-01-01 11:52:48,转账
8,-155,70569,1804351052733487701,个人账户1768,2019-01-01 14:43:26,转账
9,-757,69812,2170454182021032726,个人账户5256,2019-01-01 15:20:09,转账
10,157,69969,5428507888503517183,个人账户6481,2019-01-01 15:48:14,转账
11,4,69973,2760530232530051310,个人账户4135,2019-01-01 16:14:09,转账
12,-321,69652,7620207878050172783,中国工商银行7386,2019-01-01 22:49:26,代扣
13,-1843,67809,8258687417877216408,个人账户3860,2019-01-02 00:20:09,转账
14,-4503,63306,4782572380851461116,对公账户6884,2019-01-02 00:24:28,转账
15,-13,63293,4400267477472013402,线下商家2026,2019-01-02 00:35:16,消费
16,-23277,40016,5344646535183141482,个人账户2514,2019-01-02 01:27:07,转账
17,-72,39944,1838226660318221462,财付通7103,2019-01-02 02:06:00,理财基金转账
18,-2895,37049,8532288672720348587,中国银行分行2320,2019-01-02 05:26:52,理财产品支出
19,-2001,35048,6327674263845884648,农业银行分行6738,2019-01-02 07:14:52,ATM取款
20,21,35069,7056135884560382775,对公账户7416,2019-01-02 08:13:12,转账
21,-352,34717,8473580406358421624,对公账户1408,2019-01-02 11:42:43,转账
22,28,34745,4234554074182733101,对公账户8620,2019-01-02 19:55:12,转账
23,-47,34698,6078771087330822224,对公账户5018,2019-01-02 20:06:00,转账
24,-264,34434,7024736442168547171,线下商家4516,2019-01-02 20:21:07,消费
25,-3436,30998,3126173853772234740,线下商家1550,2019-01-02 22:11:16,消费
26,-1,30997,1705818161255878302,个人账户2388,2019-01-03 00:40:19,转账
27,-472,30525,4425467281312432033,线下商家0065,2019-01-03 05:21:07,消费
28,294,30819,7384812601877568545,个人账户7552,2019-01-03 09:51:07,转账
29,-1,30818,2047368222647701403,快捷支付单位2755,2019-01-03 12:02:52,消费
30,669,31487,4381258224744041582,对公账户1312,2019-01-03 14:18:57,转账
31,-571,30916,5088273664510725035,个人账户7833,2019-01-03 16:24:14,转账
32,-27,30889,7642126487284100065,个人账户1517,2019-01-03 18:10:04,转账
33,1067,31956,6068723276816226480,个人账户2847,2019-01-03 18:44:38,转账
34,27,31983,8036183840310007715,个人账户6327,2019-01-03 19:40:48,转账
35,-574,31409,2662285435774616353,个人账户0511,2019-01-03 19:53:45,转账
