,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-21,89886,8036183840310007715,个人账户6327,2019-01-01 00:04:19,转账
1,9621,99507,5117621085704712025,个人账户5654,2019-01-01 00:23:45,转账
2,371,99878,7225153334483261734,对公账户5862,2019-01-01 00:58:19,转账
3,-10,99868,5154756704420158230,中国建设银行分行7666,2019-01-01 01:45:50,ATM取款
4,63,99931,4381258224744041582,对公账户1312,2019-01-01 02:26:52,转账
5,-34,99897,8355562402220127205,线下商家3523,2019-01-01 08:08:09,消费
6,-68,99829,3788455575676646137,个人账户0720,2019-01-01 12:03:36,转账
7,-5494,94335,7752563228176111804,对公账户7227,2019-01-01 13:04:04,转账
8,-93,94242,7162167505781386105,个人账户2075,2019-01-01 15:56:52,转账
9,264,94506,7056135884560382775,对公账户7416,2019-01-01 18:45:21,转账
10,-12119,82387,1241555182010681232,中国工商银行4210,2019-01-01 19:50:09,理财产品支出
11,-113,82274,1050128862471677173,个人账户2362,2019-01-01 20:37:40,转账
12,-3,82271,3688081428617737488,对公账户8535,2019-01-01 22:51:36,转账
13,-1165,81106,2837878456130245682,对公账户0632,2019-01-02 00:33:07,转账
14,-34,81072,3678008771040618217,中国银行分行4800,2019-01-02 02:14:38,代扣
15,-24,81048,1762711283065401843,线下商家0060,2019-01-02 03:00:00,消费
16,-32,81016,2444161207632230675,中国银行分行3767,2019-01-02 06:48:57,ATM取款
17,-777,80239,4853765012230888136,个人账户1066,2019-01-02 07:42:57,转账
18,62,80301,8587462542344436585,个人账户8258,2019-01-02 13:43:40,转账
19,302,80603,4234554074182733101,对公账户8620,2019-01-02 17:11:02,转账
20,-387,80216,2206655342651060825,农业银行分行7313,2019-01-02 18:37:26,理财产品支出
21,14,80230,8173448813031303082,个人账户4500,2019-01-02 18:54:43,转账
22,-3140,77090,1262568613806626344,中国工商银行2106,2019-01-02 21:06:28,ATM取款
23,-97,76993,4817722340014540284,中国银行分行3547,2019-01-02 21:47:31,ATM取款
24,-64,76929,4234554074182733101,对公账户8620,2019-01-03 00:16:33,转账
25,34,76963,5105620285780572412,个人账户2147,2019-01-03 00:29:31,转账
26,-2309,74654,7540852710825640831,中国建设银行分行3778,2019-01-03 01:08:24,还款
27,-97,74557,3800764168318458421,某网商银行0571,2019-01-03 02:28:19,理财产品支出
28,3,74560,4234554074182733101,对公账户8620,2019-01-03 08:07:26,转账
29,2261,76821,4853765012230888136,个人账户1066,2019-01-03 13:31:26,转账
30,278,77099,8258687417877216408,个人账户3860,2019-01-03 15:28:04,转账
31,-126,76973,8036183840310007715,个人账户6327,2019-01-03 20:15:21,转账
32,-40,76933,1501825731003322724,个人账户5247,2019-01-03 20:36:57,转账
33,-271,76662,2830457671667676231,对公账户3666,2019-01-03 23:29:45,转账
