,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-17100,77063,3126173853772234740,线下商家1550,2019-01-01 00:21:36,消费
1,-591,76472,1484617434708470227,中国工商银行6453,2019-01-01 09:32:24,理财产品支出
2,-1525,74947,3800764168318458421,某网商银行0571,2019-01-01 09:38:52,还款
3,1,74948,7868886002236450477,个人账户5467,2019-01-01 13:30:00,转账
4,-3619,71329,8355562402220127205,线下商家3523,2019-01-01 14:34:48,消费
5,-543,70786,2015734141658346554,中国银行分行0307,2019-01-01 15:02:52,代扣
6,-62,70724,6321884201064420254,个人账户4441,2019-01-01 18:36:43,转账
7,8,70732,8541571425717386818,对公账户7678,2019-01-01 19:24:14,转账
8,-63,70669,7827205622842583108,对公账户2732,2019-01-01 23:47:45,转账
9,99,70768,3706217347735653014,个人账户7844,2019-01-02 02:03:50,转账
10,-2450,68318,7237858333123538843,个人账户5616,2019-01-02 05:11:45,转账
11,-4315,64003,1634184723026836286,个人账户6512,2019-01-02 06:33:50,转账
12,-40,63963,3787688607261252746,中国建设银行分行6722,2019-01-02 06:44:38,还款
13,-22,63941,5782155683883002586,对公账户5404,2019-01-02 08:15:21,转账
14,-27057,36884,1136267018324701174,某网商银行4836,2019-01-02 14:03:07,代扣
15,-719,36165,3536511800076085472,个人账户0632,2019-01-02 14:11:45,转账
16,-1943,34222,4514767717665430584,某网商银行6332,2019-01-02 16:36:28,理财产品支出
17,-1217,33005,3533867248272723243,个人账户6235,2019-01-02 23:35:31,转账
18,-298,32707,8847170631713867123,对公账户2852,2019-01-03 01:19:12,转账
19,-2669,30038,5765411486244877283,快捷支付单位8384,2019-01-03 06:51:50,消费
20,9,30047,4853765012230888136,个人账户1066,2019-01-03 09:38:09,转账
21,-1981,28066,1762711283065401843,线下商家0060,2019-01-03 09:59:45,消费
22,1267,29333,1361010721605712738,对公账户2776,2019-01-03 13:03:21,转账
23,-74,29259,3257782106426602161,中国银行分行6111,2019-01-03 14:31:55,还款
24,-17,29242,6078771087330822224,对公账户5018,2019-01-03 14:40:33,转账
25,-2436,26806,8847170631713867123,对公账户2852,2019-01-03 16:43:40,转账
26,-72,26734,6068723276816226480,个人账户2847,2019-01-03 17:22:33,转账
27,-488,26246,4514767717665430584,某网商银行6332,2019-01-03 18:12:14,还款
28,-44,26202,3257782106426602161,中国银行分行6111,2019-01-03 18:25:12,代扣
29,3177,29379,5782155683883002586,对公账户5404,2019-01-03 19:01:55,转账
30,28,29407,6526386766103684323,个人账户5468,2019-01-03 19:17:02,转账
31,-19454,9953,2332854227741740736,对公账户0835,2019-01-03 22:14:09,转账
32,35,9988,7685712410855030070,对公账户8267,2019-01-04 00:00:00,转账
