,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-556,74117,1762711283065401843,线下商家0060,2019-01-01 01:52:19,消费
1,92,74209,5428507888503517183,个人账户6481,2019-01-01 02:33:21,转账
2,-25834,48375,8263673451534275228,对公账户2757,2019-01-01 03:16:33,转账
3,-771,47604,1262568613806626344,中国工商银行2106,2019-01-01 03:44:38,代扣
4,-1473,46131,1076028254852115216,对公账户2280,2019-01-01 04:17:02,转账
5,9193,55324,5782155683883002586,对公账户5404,2019-01-01 04:36:28,转账
6,8,55332,2830457671667676231,对公账户3666,2019-01-01 06:56:52,转账
7,-8086,47246,5344646535183141482,个人账户2514,2019-01-01 09:06:28,转账
8,-17820,29426,5424324407215364430,农业银行分行0580,2019-01-01 09:34:33,还款
9,-49,29377,4530117075736517838,对公账户4708,2019-01-01 17:08:09,转账
10,-28,29349,1136267018324701174,某网商银行4836,2019-01-01 18:12:57,ATM取款
11,62,29411,7500142023738587522,个人账户4886,2019-01-01 18:36:43,转账
12,-100,29311,4000583576857263017,快捷支付单位6068,2019-01-01 21:05:45,消费
13,-24,29287,4817722340014540284,中国银行分行3547,2019-01-01 22:45:07,代扣
14,678,29965,5060643256327401206,对公账户4336,2019-01-02 00:13:40,转账
15,-13,29952,5211830681633081007,个人账户0128,2019-01-02 01:44:24,转账
16,1249,31201,4665105312016856251,个人账户4357,2019-01-02 02:25:26,转账
17,-49,31152,3574608026857801237,对公账户8882,2019-01-02 05:48:28,转账
18,-43,31109,6114424552522410738,财付通0253,2019-01-02 07:32:09,转账
19,19,31128,2700266110320162302,对公账户6131,2019-01-02 10:01:12,转账
20,41,31169,5344646535183141482,个人账户2514,2019-01-02 10:24:57,转账
21,-66,31103,2231186114807048470,对公账户3781,2019-01-02 10:53:02,转账
22,-2975,28128,7225153334483261734,对公账户5862,2019-01-02 12:02:09,转账
23,-87,28041,4047787756075014648,对公账户2723,2019-01-02 20:44:52,转账
24,-642,27399,6174752480435376868,中国建设银行分行3608,2019-01-02 22:26:24,理财产品支出
25,-11,27388,2750376673822844406,中国银行分行6755,2019-01-02 23:11:45,ATM取款
26,9,27397,4530117075736517838,对公账户4708,2019-01-03 00:23:02,转账
27,47,27444,8448854470861604367,个人账户0866,2019-01-03 03:09:21,转账
28,-17,27427,8071564701742281754,中国工商银行2730,2019-01-03 05:51:21,理财产品支出
29,-21,27406,3040860326164267010,对公账户7171,2019-01-03 09:12:14,转账
30,-302,27104,1578847743801452454,线下商家7182,2019-01-03 13:16:19,消费
31,-2572,24532,8541571425717386818,对公账户7678,2019-01-03 13:50:52,转账
32,-60,24472,3574608026857801237,对公账户8882,2019-01-03 17:20:24,转账
33,-40,24432,3326731455076610218,中国建设银行分行8084,2019-01-03 18:46:48,理财产品支出
34,-7297,17135,8178088736330476642,农业银行分行4644,2019-01-03 18:51:07,理财产品支出
35,1782,18917,7237858333123538843,个人账户5616,2019-01-03 20:00:14,转账
36,84,19001,1705818161255878302,个人账户2388,2019-01-03 21:22:19,转账
37,9231,28232,7685712410855030070,对公账户8267,2019-01-03 22:05:31,转账
