,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-479,22735,6206436620333337022,线下商家1533,2019-01-01 01:48:00,消费
1,-3843,18892,5846180665052077031,快捷支付单位6576,2019-01-01 02:00:57,消费
2,91,18983,8847170631713867123,对公账户2852,2019-01-01 05:34:48,转账
3,-308,18675,5765411486244877283,快捷支付单位8384,2019-01-01 07:46:33,消费
4,-7,18668,2830457671667676231,对公账户3666,2019-01-01 08:34:04,转账
5,-992,17676,1705662173201283036,个人账户6330,2019-01-01 09:36:43,转账
6,-2350,15326,7420417414035838233,个人账户4560,2019-01-01 10:22:04,转账
7,4728,20054,2830457671667676231,对公账户3666,2019-01-01 17:40:33,转账
8,-4369,15685,7370313177143858417,对公账户0855,2019-01-01 17:42:43,转账
9,5713,21398,2662285435774616353,个人账户0511,2019-01-01 18:49:40,转账
10,-749,20649,5117621085704712025,个人账户5654,2019-01-01 19:48:00,转账
11,-14,20635,3678008771040618217,中国银行分行4800,2019-01-01 19:56:38,代扣
12,-153,20482,8301021725187525637,中国工商银行1384,2019-01-01 21:01:26,ATM取款
13,-234,20248,2270826326254638252,某网商银行8022,2019-01-01 22:42:57,代扣
14,-2106,18142,8355562402220127205,线下商家3523,2019-01-02 01:12:00,消费
15,26,18168,2170454182021032726,个人账户5256,2019-01-02 05:03:07,转账
16,-3177,14991,3688081428617737488,对公账户8535,2019-01-02 06:42:28,转账
17,-34,14957,8532356116011623885,个人账户3225,2019-01-02 09:11:31,转账
18,-692,14265,3678008771040618217,中国银行分行4800,2019-01-02 17:30:28,理财产品支出
19,2643,16908,4171280767631541757,对公账户5201,2019-01-02 17:32:38,转账
20,-312,16596,7467724406157863363,快捷支付单位4565,2019-01-02 18:05:02,消费
21,41,16637,1050128862471677173,个人账户2362,2019-01-02 18:59:02,转账
22,-55,16582,3118153342311241282,快捷支付单位7480,2019-01-02 19:20:38,消费
23,-2843,13739,1484182021666727521,对公账户0116,2019-01-02 22:56:38,转账
24,-26,13713,2662285435774616353,个人账户0511,2019-01-03 01:14:52,转账
25,-23,13690,1205522546650837872,快捷支付单位5303,2019-01-03 02:02:24,消费
26,94,13784,7312528263071167660,对公账户6375,2019-01-03 03:18:00,转账
27,-50,13734,7225442486051870385,对公账户3745,2019-01-03 05:40:33,转账
28,8274,22008,4234554074182733101,对公账户8620,2019-01-03 06:32:24,转账
29,-20,21988,4674613568681873473,对公账户2374,2019-01-03 07:02:38,转账
30,-763,21225,1804351052733487701,个人账户1768,2019-01-03 08:05:16,转账
31,-26,21199,5284465142386423763,支付宝2325,2019-01-03 08:09:36,理财基金转账
32,88,21287,4628127456536286746,个人账户7502,2019-01-03 09:14:24,转账
33,84,21371,4234554074182733101,对公账户8620,2019-01-03 10:42:57,转账
34,39,21410,1705818161255878302,个人账户2388,2019-01-03 11:32:38,转账
35,-2616,18794,5782155683883002586,对公账户5404,2019-01-03 14:51:21,转账
36,188,18982,7370313177143858417,对公账户0855,2019-01-03 16:11:16,转账
37,-69,18913,4682740414032853753,中国工商银行5655,2019-01-03 22:16:19,理财产品支出
38,-11,18902,2700266110320162302,对公账户6131,2019-01-03 22:44:24,转账
39,708,19610,4506452052874828283,个人账户3627,2019-01-03 23:18:57,转账
