,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-1036,76335,4514767717665430584,某网商银行6332,2019-01-01 02:13:55,理财产品支出
1,-28733,47602,4817722340014540284,中国银行分行3547,2019-01-01 04:10:33,还款
2,-799,46803,1578847743801452454,线下商家7182,2019-01-01 06:28:48,消费
3,28,46831,3706217347735653014,个人账户7844,2019-01-01 07:12:00,转账
4,7504,54335,1466482728151605388,个人账户1240,2019-01-01 07:42:14,转账
5,-834,53501,8301021725187525637,中国工商银行1384,2019-01-01 12:16:33,ATM取款
6,-90,53411,5383528081461543632,中国银行分行7120,2019-01-01 12:23:02,理财产品支出
7,5388,58799,7056135884560382775,对公账户7416,2019-01-01 13:51:36,转账
8,318,59117,7225153334483261734,对公账户5862,2019-01-01 16:29:16,转账
9,358,59475,8473580406358421624,对公账户1408,2019-01-01 18:19:26,转账
10,-15,59460,7540852710825640831,中国建设银行分行3778,2019-01-01 21:31:40,还款
11,-4339,55121,4380373728787548430,农业银行分行4425,2019-01-01 21:42:28,还款
12,-12,55109,4033802824215865105,对公账户0715,2019-01-02 04:54:28,转账
13,4292,59401,5117621085704712025,个人账户5654,2019-01-02 08:52:04,转账
14,-27,59374,1705662173201283036,个人账户6330,2019-01-02 14:07:26,转账
15,-2643,56731,2638311523036810504,个人账户8606,2019-01-02 17:32:38,转账
16,-206,56525,6078771087330822224,对公账户5018,2019-01-02 19:59:31,转账
17,-38233,18292,4435873553164166751,对公账户2712,2019-01-02 22:00:28,转账
18,-96,18196,3118153342311241282,快捷支付单位7480,2019-01-02 22:45:50,消费
19,-133,18063,1501825731003322724,个人账户5247,2019-01-02 23:37:40,转账
20,-231,17832,5223418737066745114,线下商家6784,2019-01-03 01:32:09,消费
21,-23,17809,4380373728787548430,农业银行分行4425,2019-01-03 01:53:45,ATM取款
22,315,18124,3536511800076085472,个人账户0632,2019-01-03 03:07:12,转账
23,2912,21036,2700266110320162302,对公账户6131,2019-01-03 04:24:57,转账
24,100,21136,7225153334483261734,对公账户5862,2019-01-03 09:20:52,转账
25,-182,20954,8182608754671257877,对公账户2552,2019-01-03 11:21:50,转账
26,-296,20658,3536511800076085472,个人账户0632,2019-01-03 12:13:40,转账
27,90,20748,2830457671667676231,对公账户3666,2019-01-03 12:22:19,转账
28,5770,26518,1466482728151605388,个人账户1240,2019-01-03 13:27:07,转账
29,-2317,24201,2006400645105081500,快捷支付单位1868,2019-01-03 13:37:55,消费
30,-20,24181,3756113146265867023,中国工商银行7227,2019-01-03 16:56:38,还款
31,47,24228,6068723276816226480,个人账户2847,2019-01-03 17:48:28,转账
32,-109,24119,3788455575676646137,个人账户0720,2019-01-03 17:57:07,转账
33,-19,24100,4380373728787548430,农业银行分行4425,2019-01-03 19:21:21,理财产品支出
34,-3213,20887,3574608026857801237,对公账户8882,2019-01-03 22:18:28,转账
35,59,20946,8263673451534275228,对公账户2757,2019-01-03 23:47:02,转账
