,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,2068,80506,4362675418142658807,对公账户6757,2019-01-01 00:25:55,转账
1,-577,79929,2760530232530051310,个人账户4135,2019-01-01 01:28:33,转账
2,3665,83594,8182608754671257877,对公账户2552,2019-01-01 05:00:14,转账
3,179,83773,4530117075736517838,对公账户4708,2019-01-01 07:24:57,转账
4,-2802,80971,1217145436004104215,中国银行分行7385,2019-01-01 11:54:57,代扣
5,-37,80934,1361010721605712738,对公账户2776,2019-01-01 13:32:09,转账
6,-1040,79894,4033802824215865105,对公账户0715,2019-01-01 14:39:07,转账
7,30,79924,1050128862471677173,个人账户2362,2019-01-01 16:24:57,转账
8,-1225,78699,3738312478651667083,中国建设银行分行4380,2019-01-01 18:28:04,代扣
9,-8,78691,7500142023738587522,个人账户4886,2019-01-01 19:24:14,转账
10,-25177,53514,1634184723026836286,个人账户6512,2019-01-02 00:30:57,转账
11,72,53586,5782155683883002586,对公账户5404,2019-01-02 01:05:31,转账
12,-42013,11573,4171080121464248175,中国工商银行5254,2019-01-02 03:17:16,代扣
13,18,11591,5105620285780572412,个人账户2147,2019-01-02 05:35:31,转账
14,-1013,10578,1217145436004104215,中国银行分行7385,2019-01-02 08:24:00,理财产品支出
15,26,10604,4506452052874828283,个人账户3627,2019-01-02 13:17:45,转账
16,-1294,9310,3738312478651667083,中国建设银行分行4380,2019-01-02 13:37:12,还款
17,-35,9275,6827410807645701524,对公账户4277,2019-01-03 00:10:04,转账
18,-77,9198,4425467281312432033,线下商家0065,2019-01-03 01:17:02,消费
19,-308,8890,8847170631713867123,对公账户2852,2019-01-03 02:15:21,转账
20,-10,8880,3257782106426602161,中国银行分行6111,2019-01-03 04:14:09,还款
21,1587,10467,4848238248201008656,对公账户3556,2019-01-03 06:25:55,转账
22,-49,10418,8227605208457832077,线下商家6153,2019-01-03 07:00:28,消费
23,10,10428,7827205622842583108,对公账户2732,2019-01-03 08:48:28,转账
24,-75,10353,1705662173201283036,个人账户6330,2019-01-03 09:10:04,转账
25,51,10404,8587462542344436585,个人账户8258,2019-01-03 10:55:55,转账
26,20,10424,5211830681633081007,个人账户0128,2019-01-03 11:41:16,转账
27,2572,12996,6321884201064420254,个人账户4441,2019-01-03 13:50:52,转账
28,34,13030,5105620285780572412,个人账户2147,2019-01-03 16:52:19,转账
29,-192,12838,1076028254852115216,对公账户2280,2019-01-03 17:11:45,转账
30,-244,12594,8448854470861604367,个人账户0866,2019-01-03 21:30:57,转账
31,-2251,10343,8532356116011623885,个人账户3225,2019-01-03 22:01:12,转账
32,-71,10272,2842265488874277676,个人账户1108,2019-01-03 22:07:40,转账
