,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-13,92794,8263673451534275228,对公账户2757,2019-01-01 01:11:16,转账
1,-5172,87622,6068723276816226480,个人账户2847,2019-01-01 01:50:09,转账
2,-83,87539,6526386766103684323,个人账户5468,2019-01-01 05:21:50,转账
3,-4,87535,1050128862471677173,个人账户2362,2019-01-01 06:41:45,转账
4,760,88295,4362675418142658807,对公账户6757,2019-01-01 19:30:43,转账
5,-20037,68258,5117621085704712025,个人账户5654,2019-01-01 22:34:19,转账
6,8545,76803,8208084885872523311,对公账户5500,2019-01-01 23:19:40,转账
7,-1769,75034,4000583576857263017,快捷支付单位6068,2019-01-02 01:35:45,消费
8,81,75115,3574608026857801237,对公账户8882,2019-01-02 01:57:21,转账
9,-71,75044,5060643256327401206,对公账户4336,2019-01-02 03:47:31,转账
10,42,75086,5088273664510725035,个人账户7833,2019-01-02 05:18:14,转账
11,7657,82743,1501825731003322724,个人账户5247,2019-01-02 05:29:02,转账
12,29,82772,7611642317557366550,对公账户3384,2019-01-02 09:20:09,转账
13,-76,82696,4478783651812178522,中国工商银行8052,2019-01-02 11:10:19,理财产品支出
14,-1,82695,4634746801720120164,对公账户4863,2019-01-02 14:54:57,转账
15,-228,82467,7222882410282475265,对公账户2556,2019-01-02 15:25:12,转账
16,-426,82041,5150723151171825138,对公账户0275,2019-01-02 15:31:40,转账
17,329,82370,7642126487284100065,个人账户1517,2019-01-02 15:48:57,转账
18,-21,82349,8231873671372281653,农业银行分行2785,2019-01-02 16:49:26,还款
19,-1058,81291,3126173853772234740,线下商家1550,2019-01-02 16:58:04,消费
20,29,81320,8847170631713867123,对公账户2852,2019-01-02 20:23:16,转账
21,-508,80812,4853765012230888136,个人账户1066,2019-01-02 22:19:55,转账
22,2843,83655,2638311523036810504,个人账户8606,2019-01-02 22:56:38,转账
23,-590,83065,7620207878050172783,中国工商银行7386,2019-01-02 23:26:52,还款
24,-154,82911,3574608026857801237,对公账户8882,2019-01-03 01:10:33,转账
25,-2743,80168,5243218323140151211,中国工商银行6216,2019-01-03 02:17:31,理财产品支出
26,49,80217,2830457671667676231,对公账户3666,2019-01-03 06:54:00,转账
27,-2405,77812,1705818161255878302,个人账户2388,2019-01-03 07:09:07,转账
28,-28,77784,8263673451534275228,对公账户2757,2019-01-03 14:16:48,转账
29,-8,77776,4435873553164166751,对公账户2712,2019-01-03 16:00:28,转账
30,-46964,30812,4848238248201008656,对公账户3556,2019-01-03 16:09:07,转账
31,-26,30786,2842265488874277676,个人账户1108,2019-01-03 17:59:16,转账
32,277,31063,1501825731003322724,个人账户5247,2019-01-03 22:29:16,转账
33,-80,30983,5284465142386423763,支付宝2325,2019-01-03 23:38:24,消费
