,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-2068,23665,8541571425717386818,对公账户7678,2019-01-01 00:25:55,转账
1,-7,23658,2055560612170333784,线下商家0752,2019-01-01 05:52:04,消费
2,92,23750,7312528263071167660,对公账户6375,2019-01-01 07:14:09,转账
3,2394,26144,2837878456130245682,对公账户0632,2019-01-01 12:59:45,转账
4,-80,26064,5154756704420158230,中国建设银行分行7666,2019-01-01 13:34:19,ATM取款
5,-8832,17232,7620207878050172783,中国工商银行7386,2019-01-01 15:37:26,代扣
6,-50,17182,8057411436064271128,中国建设银行分行8016,2019-01-01 15:39:36,理财产品支出
7,-253,16929,8355562402220127205,线下商家3523,2019-01-01 16:16:19,消费
8,-760,16169,1484182021666727521,对公账户0116,2019-01-01 19:30:43,转账
9,8101,24270,7642126487284100065,个人账户1517,2019-01-01 20:13:55,转账
10,-96,24174,7540852710825640831,中国建设银行分行3778,2019-01-02 00:54:43,代扣
11,-1015,23159,7868886002236450477,个人账户5467,2019-01-02 05:33:21,转账
12,-656,22503,3118153342311241282,快捷支付单位7480,2019-01-02 08:47:45,消费
13,6915,29418,7417268220637406377,对公账户6772,2019-01-02 09:24:28,转账
14,3034,32452,5211830681633081007,个人账户0128,2019-01-02 10:20:38,转账
15,-2639,29813,4033802824215865105,对公账户0715,2019-01-02 12:17:16,转账
16,-24,29789,8182608754671257877,对公账户2552,2019-01-02 13:41:31,转账
17,-251,29538,8587462542344436585,个人账户8258,2019-01-02 22:02:38,转账
18,-7417,22121,4478783651812178522,中国工商银行8052,2019-01-03 01:01:55,理财产品支出
19,18,22139,4033802824215865105,对公账户0715,2019-01-03 03:05:02,转账
20,-22,22117,3126173853772234740,线下商家1550,2019-01-03 05:34:04,消费
21,-3611,18506,2055560612170333784,线下商家0752,2019-01-03 08:26:52,消费
22,-35,18471,7225153334483261734,对公账户5862,2019-01-03 12:00:43,转账
23,284,18755,4234554074182733101,对公账户8620,2019-01-03 12:24:28,转账
24,-6628,12127,6130340126202866247,个人账户1758,2019-01-03 18:05:45,转账
25,-4,12123,1501825731003322724,个人账户5247,2019-01-03 18:42:28,转账
26,-2801,9322,2336083851067511747,个人账户8714,2019-01-03 18:53:16,转账
27,290,9612,7237858333123538843,个人账户5616,2019-01-03 23:31:55,转账
