,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,981,10644,4424313822765527173,个人账户2565,2019-01-01 02:39:50,转账
1,-702,9942,7420417414035838233,个人账户4560,2019-01-01 06:13:40,转账
2,-50,9892,8227605208457832077,线下商家6153,2019-01-01 06:20:09,消费
3,-296,9596,7540852710825640831,中国建设银行分行3778,2019-01-01 08:06:00,还款
4,1376,10972,1705818161255878302,个人账户2388,2019-01-01 10:17:45,转账
5,-748,10224,8208084885872523311,对公账户5500,2019-01-01 10:35:02,转账
6,-22,10202,8263673451534275228,对公账户2757,2019-01-01 17:21:07,转账
7,67,10269,4665105312016856251,个人账户4357,2019-01-01 20:54:57,转账
8,36,10305,8036183840310007715,个人账户6327,2019-01-01 21:14:24,转账
9,37,10342,2837878456130245682,对公账户0632,2019-01-01 22:27:50,转账
10,39453,49795,8532356116011623885,个人账户3225,2019-01-02 00:22:19,转账
11,-7958,41837,7225153334483261734,对公账户5862,2019-01-02 01:29:16,转账
12,-4357,37480,2170454182021032726,个人账户5256,2019-01-02 01:48:43,转账
13,36815,74295,6078771087330822224,对公账户5018,2019-01-02 02:10:19,转账
14,-42,74253,1484182021666727521,对公账户0116,2019-01-02 05:18:14,转账
15,32,74285,1050128862471677173,个人账户2362,2019-01-02 11:55:40,转账
16,-79,74206,8182608754671257877,对公账户2552,2019-01-02 17:28:19,转账
17,9563,83769,5150723151171825138,对公账户0275,2019-01-02 23:39:50,转账
18,-55,83714,4033802824215865105,对公账户0715,2019-01-03 03:24:28,转账
19,-27,83687,2047368222647701403,快捷支付单位2755,2019-01-03 03:54:43,消费
20,697,84384,7868886002236450477,个人账户5467,2019-01-03 04:22:48,转账
21,162,84546,8036183840310007715,个人账户6327,2019-01-03 06:21:36,转账
22,-44,84502,8227605208457832077,线下商家6153,2019-01-03 07:43:40,消费
23,-9,84493,8036183840310007715,个人账户6327,2019-01-03 08:20:24,转账
24,47102,131595,4530117075736517838,对公账户4708,2019-01-03 08:33:21,转账
25,1587,133182,8263673451534275228,对公账户2757,2019-01-03 09:16:33,转账
26,-5080,128102,4381258224744041582,对公账户1312,2019-01-03 10:30:00,转账
27,-77,128025,5117621085704712025,个人账户5654,2019-01-03 13:46:33,转账
28,571,128596,7556448258887488431,个人账户2051,2019-01-03 16:24:14,转账
29,-3234,125362,1205522546650837872,快捷支付单位5303,2019-01-03 23:42:43,消费
