,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,91,94752,7056135884560382775,对公账户7416,2019-01-01 06:26:38,转账
1,-10,94742,4485556446540685720,快捷支付单位3552,2019-01-01 06:48:14,消费
2,-43,94699,4424313822765527173,个人账户2565,2019-01-01 07:18:28,转账
3,-22,94677,7611642317557366550,对公账户3384,2019-01-01 08:40:33,转账
4,66,94743,4234554074182733101,对公账户8620,2019-01-01 08:53:31,转账
5,8086,102829,6321884201064420254,个人账户4441,2019-01-01 09:06:28,转账
6,-791,102038,1705818161255878302,个人账户2388,2019-01-01 12:05:45,转账
7,-65,101973,3738312478651667083,中国建设银行分行4380,2019-01-01 12:25:12,ATM取款
8,-2118,99855,2842265488874277676,个人账户1108,2019-01-01 14:08:52,转账
9,7,99862,7225153334483261734,对公账户5862,2019-01-01 15:22:19,转账
10,-2962,96900,5782155683883002586,对公账户5404,2019-01-01 19:45:50,转账
11,17555,114455,6068723276816226480,个人账户2847,2019-01-01 22:21:21,转账
12,-2629,111826,2676778742471181333,线下商家0214,2019-01-01 22:30:00,消费
13,12,111838,1050128862471677173,个人账户2362,2019-01-02 01:14:09,转账
14,23277,135115,7556448258887488431,个人账户2051,2019-01-02 01:27:07,转账
15,-22,135093,4674613568681873473,对公账户2374,2019-01-02 08:08:52,转账
16,-41,135052,6321884201064420254,个人账户4441,2019-01-02 10:24:57,转账
17,5672,140724,8263673451534275228,对公账户2757,2019-01-02 12:08:38,转账
18,-585,140139,1705818161255878302,个人账户2388,2019-01-02 12:41:02,转账
19,-49,140090,4000583576857263017,快捷支付单位6068,2019-01-02 12:54:00,消费
20,-639,139451,8208084885872523311,对公账户5500,2019-01-02 19:31:26,转账
21,-6,139445,2760530232530051310,个人账户4135,2019-01-02 19:33:36,转账
22,-34,139411,7685712410855030070,对公账户8267,2019-01-03 00:12:14,转账
23,15,139426,8587462542344436585,个人账户8258,2019-01-03 01:51:36,转账
24,1741,141167,4424313822765527173,个人账户2565,2019-01-03 15:54:00,转账
