,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,1663,15511,7417268220637406377,对公账户6772,2019-01-01 03:03:36,转账
1,-33,15478,1674354313052332811,线下商家0326,2019-01-01 03:18:43,消费
2,-39,15439,8178088736330476642,农业银行分行4644,2019-01-01 03:51:07,ATM取款
3,-19,15420,7620207878050172783,中国工商银行7386,2019-01-01 04:45:07,代扣
4,-38,15382,3533867248272723243,个人账户6235,2019-01-01 06:39:36,转账
5,243,15625,3533867248272723243,个人账户6235,2019-01-01 06:46:04,转账
6,4826,20451,3788455575676646137,个人账户0720,2019-01-01 07:20:38,转账
7,48,20499,7162167505781386105,个人账户2075,2019-01-01 08:44:52,转账
8,2086,22585,2332854227741740736,对公账户0835,2019-01-01 10:48:00,转账
9,-3140,19445,5546202277413716477,某网商银行2661,2019-01-01 10:50:09,还款
10,-11060,8385,2830457671667676231,对公账户3666,2019-01-01 14:45:36,转账
11,360,8745,7420417414035838233,个人账户4560,2019-01-01 17:12:28,转账
12,-61,8684,5782155683883002586,对公账户5404,2019-01-02 02:49:12,转账
13,-38,8646,7540852710825640831,中国建设银行分行3778,2019-01-02 04:52:19,理财产品支出
14,2450,11096,7500142023738587522,个人账户4886,2019-01-02 05:11:45,转账
15,2637,13733,4674613568681873473,对公账户2374,2019-01-02 06:27:21,转账
16,-48,13685,7370313177143858417,对公账户0855,2019-01-02 12:10:48,转账
17,-33,13652,8301021725187525637,中国工商银行1384,2019-01-02 12:45:21,理财产品支出
18,18,13670,2662285435774616353,个人账户0511,2019-01-02 15:20:52,转账
19,-40,13630,4171080121464248175,中国工商银行5254,2019-01-02 15:33:50,还款
20,93,13723,6068723276816226480,个人账户2847,2019-01-02 20:38:24,转账
21,35,13758,8473580406358421624,对公账户1408,2019-01-02 23:44:09,转账
22,-7,13751,2662285435774616353,个人账户0511,2019-01-03 01:12:43,转账
23,-4211,9540,8173448813031303082,个人账户4500,2019-01-03 03:26:38,转账
24,-725,8815,1361010721605712738,对公账户2776,2019-01-03 05:14:38,转账
25,-166,8649,2055560612170333784,线下商家0752,2019-01-03 06:19:26,消费
26,-14,8635,1762711283065401843,线下商家0060,2019-01-03 10:12:43,消费
27,15,8650,7417268220637406377,对公账户6772,2019-01-03 14:29:45,转账
28,-69,8581,3326731455076610218,中国建设银行分行8084,2019-01-03 16:06:57,代扣
29,-355,8226,7222882410282475265,对公账户2556,2019-01-03 17:05:16,转账
30,-212,8014,2842265488874277676,个人账户1108,2019-01-03 17:33:21,转账
31,15,8029,1705662173201283036,个人账户6330,2019-01-03 17:50:38,转账
32,-1782,6247,6321884201064420254,个人账户4441,2019-01-03 20:00:14,转账
33,32,6279,7611642317557366550,对公账户3384,2019-01-03 20:54:14,转账
34,-41,6238,7540852710825640831,中国建设银行分行3778,2019-01-03 22:27:07,ATM取款
35,-40,6198,1758211032370816214,个人账户7228,2019-01-03 23:10:19,转账
36,-290,5908,4362675418142658807,对公账户6757,2019-01-03 23:31:55,转账
