,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-1050,20862,8173448813031303082,个人账户4500,2019-01-01 04:04:04,转账
1,-1766,19096,2715700750471765822,农业银行分行4423,2019-01-01 05:30:28,ATM取款
2,2382,21478,8173448813031303082,个人账户4500,2019-01-01 09:15:07,转账
3,-6216,15262,4782572380851461116,对公账户6884,2019-01-01 09:56:09,转账
4,25,15287,4848238248201008656,对公账户3556,2019-01-01 13:10:33,转账
5,155,15442,7556448258887488431,个人账户2051,2019-01-01 14:43:26,转账
6,8,15450,7642126487284100065,个人账户1517,2019-01-01 15:41:45,转账
7,-613,14837,4424313822765527173,个人账户2565,2019-01-01 17:36:14,转账
8,3241,18078,8263673451534275228,对公账户2757,2019-01-01 23:11:02,转账
9,4968,23046,7225153334483261734,对公账户5862,2019-01-02 00:41:45,转账
10,-2,23044,4380373728787548430,农业银行分行4425,2019-01-02 01:53:02,ATM取款
11,-71,22973,4628127456536286746,个人账户7502,2019-01-02 03:28:04,转账
12,-21905,1068,2715700750471765822,农业银行分行4423,2019-01-02 05:16:04,代扣
13,-99,969,6303846313065474146,中国银行分行6470,2019-01-02 05:54:57,还款
14,-33,936,5223418737066745114,线下商家6784,2019-01-02 08:02:24,消费
15,26,962,2842265488874277676,个人账户1108,2019-01-02 12:25:55,转账
16,128,1090,8258687417877216408,个人账户3860,2019-01-02 13:26:24,转账
17,482,1572,4665105312016856251,个人账户4357,2019-01-02 19:01:12,转账
18,38,1610,2700266110320162302,对公账户6131,2019-01-02 21:34:33,转账
19,-18,1592,7056135884560382775,对公账户7416,2019-01-03 02:08:52,转账
20,-46,1546,5383528081461543632,中国银行分行7120,2019-01-03 02:24:00,代扣
21,-26,1520,2841263322211007766,某第三方支付平台6036,2019-01-03 03:41:45,理财基金转账
22,51,1571,1076028254852115216,对公账户2280,2019-01-03 03:59:02,转账
23,763,2334,2638311523036810504,个人账户8606,2019-01-03 08:05:16,转账
24,16,2350,7420417414035838233,个人账户4560,2019-01-03 12:18:00,转账
25,66,2416,6068723276816226480,个人账户2847,2019-01-03 14:23:16,转账
26,-151,2265,8036183840310007715,个人账户6327,2019-01-03 19:23:31,转账
