,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-24,25456,1501825731003322724,个人账户5247,2019-01-01 01:04:48,转账
1,-89,25367,2842265488874277676,个人账户1108,2019-01-01 04:21:21,转账
2,42,25409,3536511800076085472,个人账户0632,2019-01-01 04:27:50,转账
3,-217,25192,4381258224744041582,对公账户1312,2019-01-01 06:37:26,转账
4,-4245,20947,2676778742471181333,线下商家0214,2019-01-01 08:38:24,消费
5,-120,20827,8258687417877216408,个人账户3860,2019-01-01 10:58:48,转账
6,-267,20560,1762711283065401843,线下商家0060,2019-01-01 13:38:38,消费
7,-24,20536,2662285435774616353,个人账户0511,2019-01-01 19:52:19,转账
8,30,20566,7827205622842583108,对公账户2732,2019-01-01 23:02:24,转账
9,-95,20471,7611642317557366550,对公账户3384,2019-01-01 23:24:00,转账
10,-11600,8871,4047787756075014648,对公账户2723,2019-01-02 02:40:33,转账
11,-3200,5671,7420417414035838233,个人账户4560,2019-01-02 05:44:09,转账
12,-375,5296,5371270530174284624,个人账户3120,2019-01-02 06:55:26,转账
13,-78,5218,4424313822765527173,个人账户2565,2019-01-02 09:07:12,转账
14,-35,5183,1217145436004104215,中国银行分行7385,2019-01-02 09:15:50,代扣
15,-2987,2196,8227605208457832077,线下商家6153,2019-01-02 09:22:19,消费
16,-319,1877,5424324407215364430,农业银行分行0580,2019-01-02 11:12:28,代扣
17,-353,1524,7642126487284100065,个人账户1517,2019-01-02 14:35:31,转账
18,369,1893,4530117075736517838,对公账户4708,2019-01-02 15:14:24,转账
19,-372,1521,3738312478651667083,中国建设银行分行4380,2019-01-02 21:30:14,还款
20,34,1555,5344646535183141482,个人账户2514,2019-01-03 00:12:14,转账
21,-55,1500,6206436620333337022,线下商家1533,2019-01-03 00:46:48,消费
22,72,1572,7476510200888863583,个人账户3177,2019-01-03 01:34:19,转账
23,127,1699,5211830681633081007,个人账户0128,2019-01-03 02:04:33,转账
24,-20,1679,4782572380851461116,对公账户6884,2019-01-03 02:58:33,转账
25,119,1798,1758211032370816214,个人账户7228,2019-01-03 05:57:50,转账
26,33,1831,5150723151171825138,对公账户0275,2019-01-03 09:25:12,转账
27,-388,1443,4381258224744041582,对公账户1312,2019-01-03 14:12:28,转账
28,-48,1395,5117621085704712025,个人账户5654,2019-01-03 15:47:31,转账
29,-78,1317,1241555182010681232,中国工商银行4210,2019-01-03 16:54:28,ATM取款
30,9565,10882,5371270530174284624,个人账户3120,2019-01-03 18:57:36,转账
31,-9231,1651,6321884201064420254,个人账户4441,2019-01-03 22:05:31,转账
32,-4,1647,1183411620714136401,中国银行分行3223,2019-01-03 22:50:52,ATM取款
33,-35,1612,7500142023738587522,个人账户4886,2019-01-04 00:00:00,转账
