,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-14,80802,4478783651812178522,中国工商银行8052,2019-01-01 02:44:09,还款
1,-746,80056,2017332063575106653,中国银行分行3130,2019-01-01 09:02:09,还款
2,-2535,77521,3688081428617737488,对公账户8535,2019-01-01 11:09:36,转账
3,-30,77491,2047368222647701403,快捷支付单位2755,2019-01-01 13:19:12,消费
4,2333,79824,7222882410282475265,对公账户2556,2019-01-01 13:55:55,转账
5,-30340,49484,3738312478651667083,中国建设银行分行4380,2019-01-01 14:21:50,代扣
6,-29,49455,3738312478651667083,中国建设银行分行4380,2019-01-01 15:26:38,代扣
7,-6,49449,8057411436064271128,中国建设银行分行8016,2019-01-01 17:18:57,理财产品支出
8,-472,48977,4424313822765527173,个人账户2565,2019-01-01 19:28:33,转账
9,-1616,47361,6327674263845884648,农业银行分行6738,2019-01-01 20:57:07,理财产品支出
10,33,47394,2830457671667676231,对公账户3666,2019-01-02 09:50:24,转账
11,-58,47336,2270826326254638252,某网商银行8022,2019-01-02 11:49:12,理财产品支出
12,13,47349,4628127456536286746,个人账户7502,2019-01-02 12:56:09,转账
13,19,47368,6526386766103684323,个人账户5468,2019-01-02 13:02:38,转账
14,-18973,28395,8057411436064271128,中国建设银行分行8016,2019-01-02 15:53:16,代扣
15,-765,27630,4848238248201008656,对公账户3556,2019-01-02 16:53:45,转账
16,-47,27583,2750376673822844406,中国银行分行6755,2019-01-02 22:09:07,ATM取款
17,36,27619,6130340126202866247,个人账户1758,2019-01-02 22:30:43,转账
18,-43,27576,6327674263845884648,农业银行分行6738,2019-01-02 23:46:19,ATM取款
19,-323,27253,2332854227741740736,对公账户0835,2019-01-03 02:54:14,转账
20,-92,27161,7420417414035838233,个人账户4560,2019-01-03 04:12:00,转账
21,21,27182,6321884201064420254,个人账户4441,2019-01-03 09:12:14,转账
22,-328,26854,2676778742471181333,线下商家0214,2019-01-03 13:44:24,消费
23,-48,26806,7370313177143858417,对公账户0855,2019-01-03 14:38:24,转账
24,-1319,25487,7420417414035838233,个人账户4560,2019-01-03 16:32:52,转账
