,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,32,17934,7827205622842583108,对公账户2732,2019-01-01 01:39:21,转账
1,-527,17407,8182608754671257877,对公账户2552,2019-01-01 12:46:48,转账
2,-28,17379,4634746801720120164,对公账户4863,2019-01-01 12:51:07,转账
3,5494,22873,6726525773288842824,个人账户3726,2019-01-01 13:04:04,转账
4,-1807,21066,4381258224744041582,对公账户1312,2019-01-01 15:05:02,转账
5,153,21219,4530117075736517838,对公账户4708,2019-01-01 21:44:38,转账
6,1,21220,1758211032370816214,个人账户7228,2019-01-01 23:00:14,转账
7,-469,20751,4634746801720120164,对公账户4863,2019-01-02 00:11:31,转账
8,-8176,12575,5846180665052077031,快捷支付单位6576,2019-01-02 02:27:36,消费
9,-2967,9608,1466482728151605388,个人账户1240,2019-01-02 05:00:57,转账
10,-210,9398,8182608754671257877,对公账户2552,2019-01-02 05:57:07,转账
11,2094,11492,7225442486051870385,对公账户3745,2019-01-02 07:10:33,转账
12,49,11541,8258687417877216408,个人账户3860,2019-01-02 09:56:52,转账
13,-7457,4084,5211830681633081007,个人账户0128,2019-01-02 13:13:26,转账
14,-6,4078,7024736442168547171,线下商家4516,2019-01-02 14:39:50,消费
15,-385,3693,3738312478651667083,中国建设银行分行4380,2019-01-02 15:01:26,还款
16,-2040,1653,8448854470861604367,个人账户0866,2019-01-02 22:17:45,转账
17,-47,1606,7420417414035838233,个人账户4560,2019-01-03 00:53:16,转账
18,-805,801,4628127456536286746,个人账户7502,2019-01-03 01:42:57,转账
19,5,806,4782572380851461116,对公账户6884,2019-01-03 11:39:07,转账
20,21,827,2336083851067511747,个人账户8714,2019-01-03 14:53:31,转账
21,-108,719,5284465142386423763,支付宝2325,2019-01-03 18:16:33,理财基金转账
22,-48,671,4425467281312432033,线下商家0065,2019-01-03 23:49:12,消费
