,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-591,28057,1762711283065401843,线下商家0060,2019-01-01 02:29:02,消费
1,-49,28008,2444161207632230675,中国银行分行3767,2019-01-01 03:33:50,ATM取款
2,49,28057,8448854470861604367,个人账户0866,2019-01-01 11:29:02,转账
3,-16235,11822,3126173853772234740,线下商家1550,2019-01-01 13:12:43,消费
4,-3026,8796,5284465142386423763,支付宝2325,2019-01-01 13:40:48,理财基金转账
5,-19,8777,7312528263071167660,对公账户6375,2019-01-01 20:00:57,转账
6,-52,8725,4047787756075014648,对公账户2723,2019-01-01 21:23:02,转账
7,1237,9962,8263673451534275228,对公账户2757,2019-01-01 22:10:33,转账
8,-179,9783,3706217347735653014,个人账户7844,2019-01-01 22:32:09,转账
9,-3,9780,6454055036873508841,快捷支付单位8283,2019-01-01 23:26:09,消费
10,-18,9762,2841263322211007766,某第三方支付平台6036,2019-01-02 07:06:14,转账
11,-2,9760,8182608754671257877,对公账户2552,2019-01-02 15:03:36,转账
12,-952,8808,2047368222647701403,快捷支付单位2755,2019-01-02 15:57:36,消费
13,-87,8721,1501825731003322724,个人账户5247,2019-01-02 16:19:12,转账
14,162,8883,2700266110320162302,对公账户6131,2019-01-02 18:48:14,转账
15,-89,8794,8071564701742281754,中国工商银行2730,2019-01-02 20:03:50,代扣
16,-1025,7769,4400267477472013402,线下商家2026,2019-01-02 22:41:31,消费
17,41,7810,5211830681633081007,个人账户0128,2019-01-02 23:18:14,转账
18,1074,8884,1501825731003322724,个人账户5247,2019-01-02 23:22:33,转账
19,39,8923,7056135884560382775,对公账户7416,2019-01-02 23:57:07,转账
20,-28,8895,2830457671667676231,对公账户3666,2019-01-03 00:59:45,转账
21,645,9540,4234554074182733101,对公账户8620,2019-01-03 08:03:07,转账
22,-141,9399,8532356116011623885,个人账户3225,2019-01-03 10:10:33,转账
23,-45,9354,8263673451534275228,对公账户2757,2019-01-03 15:00:00,转账
24,-346,9008,8057411436064271128,中国建设银行分行8016,2019-01-03 16:37:12,代扣
25,-110,8898,8085311630662130773,中国建设银行分行4762,2019-01-03 20:04:33,代扣
26,-344,8554,2166475400823686404,线下商家1437,2019-01-03 20:49:55,消费
27,25,8579,3533867248272723243,个人账户6235,2019-01-03 23:53:31,转账
