,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-14,19232,8036183840310007715,个人账户6327,2019-01-01 00:02:09,转账
1,-11,19221,8258687417877216408,个人账户3860,2019-01-01 06:11:31,转账
2,-2008,17213,1466482728151605388,个人账户1240,2019-01-01 06:22:19,转账
3,-33,17180,2017332063575106653,中国银行分行3130,2019-01-01 09:49:40,代扣
4,-11,17169,5243218323140151211,中国工商银行6216,2019-01-01 12:14:24,ATM取款
5,-284,16885,1674354313052332811,线下商家0326,2019-01-01 13:14:52,消费
6,-577,16308,2067851674465515280,线下商家5246,2019-01-01 17:53:31,消费
7,4984,21292,7225153334483261734,对公账户5862,2019-01-01 18:30:14,转账
8,-624,20668,4442700637104458574,中国建设银行分行7120,2019-01-02 02:38:24,代扣
9,89,20757,8173448813031303082,个人账户4500,2019-01-02 04:32:52,转账
10,-15173,5584,7827205622842583108,对公账户2732,2019-01-02 04:56:38,转账
11,-25,5559,1217145436004104215,中国银行分行7385,2019-01-02 09:09:21,理财产品支出
12,-386,5173,4514767717665430584,某网商银行6332,2019-01-02 09:30:57,代扣
13,-62,5111,6726525773288842824,个人账户3726,2019-01-02 13:43:40,转账
14,1306,6417,4435873553164166751,对公账户2712,2019-01-02 17:54:14,转账
15,270,6687,3574608026857801237,对公账户8882,2019-01-02 20:51:21,转账
16,251,6938,4362675418142658807,对公账户6757,2019-01-02 22:02:38,转账
17,-41,6897,5546202277413716477,某网商银行2661,2019-01-02 22:39:21,代扣
18,-15,6882,5344646535183141482,个人账户2514,2019-01-03 01:51:36,转账
19,26,6908,4665105312016856251,个人账户4357,2019-01-03 03:39:36,转账
20,48,6956,6526386766103684323,个人账户5468,2019-01-03 04:18:28,转账
21,-18,6938,5428507888503517183,个人账户6481,2019-01-03 08:29:02,转账
22,51,6989,4506452052874828283,个人账户3627,2019-01-03 08:57:07,转账
23,8142,15131,3788455575676646137,个人账户0720,2019-01-03 09:03:36,转账
24,-51,15080,8541571425717386818,对公账户7678,2019-01-03 10:55:55,转账
25,524,15604,5428507888503517183,个人账户6481,2019-01-03 16:39:21,转账
26,388,15992,5371270530174284624,个人账户3120,2019-01-03 16:45:50,转账
27,-33,15959,4424313822765527173,个人账户2565,2019-01-03 21:52:33,转账
28,750,16709,2231186114807048470,对公账户3781,2019-01-03 23:12:28,转账
29,19,16728,7417268220637406377,对公账户6772,2019-01-03 23:25:26,转账
