,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-311,30898,2067851674465515280,线下商家5246,2019-01-01 00:34:33,消费
1,-981,29917,5088273664510725035,个人账户7833,2019-01-01 02:39:50,转账
2,43,29960,5344646535183141482,个人账户2514,2019-01-01 07:18:28,转账
3,-442,29518,3574608026857801237,对公账户8882,2019-01-01 08:10:19,转账
4,7079,36597,7476510200888863583,个人账户3177,2019-01-01 10:13:26,转账
5,-36,36561,4853765012230888136,个人账户1066,2019-01-01 14:13:12,转账
6,-3367,33194,3126173853772234740,线下商家1550,2019-01-01 16:18:28,消费
7,613,33807,1804351052733487701,个人账户1768,2019-01-01 17:36:14,转账
8,-61,33746,4478783651812178522,中国工商银行8052,2019-01-01 18:04:19,代扣
9,-3661,30085,4848238248201008656,对公账户3556,2019-01-01 18:32:24,转账
10,472,30557,3040860326164267010,对公账户7171,2019-01-01 19:28:33,转账
11,4636,35193,8473580406358421624,对公账户1408,2019-01-01 21:03:36,转账
12,-6,35187,7467724406157863363,快捷支付单位4565,2019-01-01 22:12:43,消费
13,-4734,30453,8473580406358421624,对公账户1408,2019-01-01 23:34:48,转账
14,37,30490,4628127456536286746,个人账户7502,2019-01-02 00:00:43,转账
15,-21,30469,4514767717665430584,某网商银行6332,2019-01-02 02:55:40,理财产品支出
16,103,30572,3234636574803125518,个人账户4841,2019-01-02 03:32:24,转账
17,-2553,28019,1076028254852115216,对公账户2280,2019-01-02 04:58:48,转账
18,-75,27944,6454055036873508841,快捷支付单位8283,2019-01-02 05:39:50,消费
19,-8814,19130,4381258224744041582,对公账户1312,2019-01-02 06:29:31,转账
20,5788,24918,8532356116011623885,个人账户3225,2019-01-02 07:49:26,转账
21,18,24936,7420417414035838233,个人账户4560,2019-01-02 07:51:36,转账
22,-185,24751,7370313177143858417,对公账户0855,2019-01-02 07:53:45,转账
23,78,24829,7685712410855030070,对公账户8267,2019-01-02 09:07:12,转账
24,-5,24824,8356861065022417488,农业银行分行6256,2019-01-02 10:03:21,ATM取款
25,-63,24761,3533867248272723243,个人账户6235,2019-01-02 12:38:52,转账
26,-2109,22652,8532356116011623885,个人账户3225,2019-01-02 14:57:07,转账
27,6,22658,4628127456536286746,个人账户7502,2019-01-02 15:23:02,转账
28,-6901,15757,4514767717665430584,某网商银行6332,2019-01-02 20:31:55,代扣
29,81,15838,4381258224744041582,对公账户1312,2019-01-03 01:04:04,转账
30,-6002,9836,7370313177143858417,对公账户0855,2019-01-03 02:41:16,转账
31,-2913,6923,2055560612170333784,线下商家0752,2019-01-03 03:33:07,消费
32,-2527,4396,4171080121464248175,中国工商银行5254,2019-01-03 09:07:55,理财产品支出
33,-327,4069,4435873553164166751,对公账户2712,2019-01-03 12:50:24,转账
34,-1741,2328,5344646535183141482,个人账户2514,2019-01-03 15:54:00,转账
35,-225,2103,7417268220637406377,对公账户6772,2019-01-03 21:11:31,转账
36,33,2136,8587462542344436585,个人账户8258,2019-01-03 21:52:33,转账
37,36,2172,5371270530174284624,个人账户3120,2019-01-03 22:59:31,转账
