,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-7,38999,5383528081461543632,中国银行分行7120,2019-01-01 04:38:38,理财产品支出
1,-48,38951,2830457671667676231,对公账户3666,2019-01-01 06:54:43,转账
2,-29,38922,1705818161255878302,个人账户2388,2019-01-01 09:43:12,转账
3,-131,38791,7166608104856232428,中国工商银行1772,2019-01-01 10:39:21,理财产品支出
4,-727,38064,4817722340014540284,中国银行分行3547,2019-01-01 12:31:40,理财产品支出
5,-30395,7669,3756113146265867023,中国工商银行7227,2019-01-01 12:53:16,还款
6,-19,7650,3756113146265867023,中国工商银行7227,2019-01-01 13:27:50,理财产品支出
7,38,7688,5371270530174284624,个人账户3120,2019-01-01 13:42:57,转账
8,-253,7435,5211830681633081007,个人账户0128,2019-01-01 14:47:45,转账
9,343,7778,4853765012230888136,个人账户1066,2019-01-01 15:54:43,转账
10,-4939,2839,1136267018324701174,某网商银行4836,2019-01-01 17:49:12,代扣
11,-111,2728,6068723276816226480,个人账户2847,2019-01-01 20:52:48,转账
12,-678,2050,6321884201064420254,个人账户4441,2019-01-02 00:13:40,转账
13,206,2256,5371270530174284624,个人账户3120,2019-01-02 03:34:33,转账
14,-41,2215,1501825731003322724,个人账户5247,2019-01-02 03:41:02,转账
15,71,2286,1484182021666727521,对公账户0116,2019-01-02 03:47:31,转账
16,37,2323,7384812601877568545,个人账户7552,2019-01-02 06:59:45,转账
17,-348,1975,4400267477472013402,线下商家2026,2019-01-02 10:33:36,消费
18,-419,1556,8258687417877216408,个人账户3860,2019-01-02 16:25:40,转账
19,1448,3004,4628127456536286746,个人账户7502,2019-01-02 16:32:09,转账
20,-48,2956,3738312478651667083,中国建设银行分行4380,2019-01-02 18:18:00,理财产品支出
21,-315,2641,8071564701742281754,中国工商银行2730,2019-01-02 21:08:38,代扣
22,-70,2571,4782572380851461116,对公账户6884,2019-01-03 00:51:07,转账
23,-53,2518,5546202277413716477,某网商银行2661,2019-01-03 02:52:04,代扣
24,-32,2486,1484617434708470227,中国工商银行6453,2019-01-03 05:10:19,代扣
25,-952,1534,7225153334483261734,对公账户5862,2019-01-03 10:38:38,转账
26,451,1985,8263673451534275228,对公账户2757,2019-01-03 10:47:16,转账
27,-32,1953,4000583576857263017,快捷支付单位6068,2019-01-03 12:33:07,消费
28,-1314,639,8350042030684524237,快捷支付单位8280,2019-01-03 15:32:24,消费
29,-28,611,8036183840310007715,个人账户6327,2019-01-03 18:20:52,转账
