,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-2821,87412,3326731455076610218,中国建设银行分行8084,2019-01-01 03:55:26,还款
1,83,87495,1484182021666727521,对公账户0116,2019-01-01 05:21:50,转账
2,2405,89900,8208084885872523311,对公账户5500,2019-01-01 07:22:48,转账
3,-21,89879,2444161207632230675,中国银行分行3767,2019-01-01 11:35:31,还款
4,-46,89833,3706217347735653014,个人账户7844,2019-01-01 13:17:02,转账
5,32,89865,4530117075736517838,对公账户4708,2019-01-01 20:48:28,转账
6,-127,89738,7467724406157863363,快捷支付单位4565,2019-01-01 21:25:12,消费
7,-16130,73608,2444161207632230675,中国银行分行3767,2019-01-02 00:09:21,ATM取款
8,-1891,71717,7225442486051870385,对公账户3745,2019-01-02 03:58:19,转账
9,121,71838,7476510200888863583,个人账户3177,2019-01-02 07:34:19,转账
10,7549,79387,7056135884560382775,对公账户7416,2019-01-02 09:43:55,转账
11,-46,79341,8532288672720348587,中国银行分行2320,2019-01-02 11:38:24,ATM取款
12,-19,79322,3040860326164267010,对公账户7171,2019-01-02 13:02:38,转账
13,74,79396,5428507888503517183,个人账户6481,2019-01-02 14:20:24,转账
14,-77,79319,7024736442168547171,线下商家4516,2019-01-02 18:46:04,消费
15,-33,79286,2206655342651060825,农业银行分行7313,2019-01-02 18:52:33,理财产品支出
16,-303,78983,5371270530174284624,个人账户3120,2019-01-02 19:18:28,转账
17,-34,78949,8227605208457832077,线下商家6153,2019-01-02 20:10:19,消费
18,9,78958,5117621085704712025,个人账户5654,2019-01-02 21:12:57,转账
19,-4881,74077,7166608104856232428,中国工商银行1772,2019-01-02 21:21:36,ATM取款
20,-48,74029,8587462542344436585,个人账户8258,2019-01-03 04:18:28,转账
21,-300,73729,5150723151171825138,对公账户0275,2019-01-03 09:48:57,转账
22,-75,73654,6327674263845884648,农业银行分行6738,2019-01-03 12:11:31,代扣
23,33,73687,2842265488874277676,个人账户1108,2019-01-03 12:48:14,转账
24,-28,73659,7500142023738587522,个人账户4886,2019-01-03 19:17:02,转账
25,150,73809,4665105312016856251,个人账户4357,2019-01-03 21:05:02,转账
26,-2943,70866,4506452052874828283,个人账户3627,2019-01-03 22:57:21,转账
27,-37987,32879,2047368222647701403,快捷支付单位2755,2019-01-03 23:57:50,消费
