,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-768,7641,4000583576857263017,快捷支付单位6068,2019-01-01 02:31:12,消费
1,-336,7305,3738312478651667083,中国建设银行分行4380,2019-01-01 06:35:16,代扣
2,38,7343,7237858333123538843,个人账户5616,2019-01-01 06:39:36,转账
3,-243,7100,7237858333123538843,个人账户5616,2019-01-01 06:46:04,转账
4,-21,7079,5223418737066745114,线下商家6784,2019-01-01 06:52:33,消费
5,-4454,2625,5371270530174284624,个人账户3120,2019-01-01 06:59:02,转账
6,-33,2592,6130340126202866247,个人账户1758,2019-01-01 12:07:55,转账
7,17,2609,2842265488874277676,个人账户1108,2019-01-01 19:41:31,转账
8,-84,2525,3536511800076085472,个人账户0632,2019-01-01 20:42:00,转账
9,-2487,38,2676778742471181333,线下商家0214,2019-01-01 23:15:21,消费
10,12,50,7312528263071167660,对公账户6375,2019-01-02 04:00:28,转账
11,1976,2026,2662285435774616353,个人账户0511,2019-01-02 08:54:14,转账
12,16,2042,8036183840310007715,个人账户6327,2019-01-02 10:57:21,转账
13,-81,1961,8355562402220127205,线下商家3523,2019-01-02 11:21:07,消费
14,63,2024,4424313822765527173,个人账户2565,2019-01-02 12:38:52,转账
15,-1389,635,5546202277413716477,某网商银行2661,2019-01-02 13:54:28,还款
16,30,665,8448854470861604367,个人账户0866,2019-01-02 21:49:40,转账
17,1217,1882,7500142023738587522,个人账户4886,2019-01-02 23:35:31,转账
18,-42,1840,4036051052673206846,个人账户2885,2019-01-03 04:01:12,转账
19,-36,1804,5223418737066745114,线下商家6784,2019-01-03 09:18:43,消费
20,6,1810,1705818161255878302,个人账户2388,2019-01-03 10:40:48,转账
21,-897,913,6454055036873508841,快捷支付单位8283,2019-01-03 10:53:45,消费
22,231,1144,7476510200888863583,个人账户3177,2019-01-03 11:56:24,转账
23,-23,1121,7476510200888863583,个人账户3177,2019-01-03 21:43:55,转账
24,-25,1096,2778508366477637267,个人账户0488,2019-01-03 23:53:31,转账
