,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,131,12685,8847170631713867123,对公账户2852,2019-01-01 00:49:40,转账
1,2365,15050,8263673451534275228,对公账户2757,2019-01-01 02:03:07,转账
2,2679,17729,7225153334483261734,对公账户5862,2019-01-01 03:38:09,转账
3,-15055,2674,4036051052673206846,个人账户2885,2019-01-01 04:19:12,转账
4,-2641,33,3756113146265867023,中国工商银行7227,2019-01-01 04:49:26,理财产品支出
5,207,240,3536511800076085472,个人账户0632,2019-01-01 05:32:38,转账
6,18,258,4848238248201008656,对公账户3556,2019-01-01 05:58:33,转账
7,-28,230,4171280767631541757,对公账户5201,2019-01-01 07:12:00,转账
8,46,276,6526386766103684323,个人账户5468,2019-01-01 13:17:02,转账
9,44815,45091,4853765012230888136,个人账户1066,2019-01-01 13:25:40,转账
10,179,45270,2778508366477637267,个人账户0488,2019-01-01 22:32:09,转账
11,-315,44955,4442700637104458574,中国建设银行分行7120,2019-01-01 23:13:12,还款
12,-99,44856,7500142023738587522,个人账户4886,2019-01-02 02:03:50,转账
13,-16,44840,4036051052673206846,个人账户2885,2019-01-02 03:43:12,转账
14,-50,44790,8532288672720348587,中国银行分行2320,2019-01-02 09:37:26,理财产品支出
15,-4630,40160,4782572380851461116,对公账户6884,2019-01-02 10:05:31,转账
16,16,40176,7417268220637406377,对公账户6772,2019-01-02 15:40:19,转账
17,-8103,32073,4628127456536286746,个人账户7502,2019-01-02 23:05:16,转账
18,-304,31769,3536511800076085472,个人账户0632,2019-01-03 00:07:55,转账
19,-772,30997,6174752480435376868,中国建设银行分行3608,2019-01-03 04:05:31,理财产品支出
20,-4,30993,1674354313052332811,线下商家0326,2019-01-03 04:27:07,消费
21,328,31321,4033802824215865105,对公账户0715,2019-01-03 05:16:48,转账
22,-2653,28668,1183411620714136401,中国银行分行3223,2019-01-03 05:53:31,ATM取款
23,-9148,19520,7370313177143858417,对公账户0855,2019-01-03 07:06:57,转账
24,-657,18863,2662285435774616353,个人账户0511,2019-01-03 07:11:16,转账
25,-42,18821,2006400645105081500,快捷支付单位1868,2019-01-03 11:15:21,消费
26,207,19028,3121581147734832125,个人账户7253,2019-01-03 17:24:43,转账
27,-15,19013,4435873553164166751,对公账户2712,2019-01-03 18:33:50,转账
28,-96,18917,3574608026857801237,对公账户8882,2019-01-03 23:14:38,转账
29,-658,18259,3234636574803125518,个人账户4841,2019-01-03 23:36:14,转账
