,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-4898,94067,4171080121464248175,中国工商银行5254,2019-01-01 00:45:21,代扣
1,-351,93716,4848238248201008656,对公账户3556,2019-01-01 03:42:28,转账
2,-2448,91268,3118153342311241282,快捷支付单位7480,2019-01-01 10:15:36,消费
3,90,91358,4036051052673206846,个人账户2885,2019-01-01 11:59:16,转账
4,-359,90999,3688081428617737488,对公账户8535,2019-01-01 12:20:52,转账
5,-2394,88605,4362675418142658807,对公账户6757,2019-01-01 12:59:45,转账
6,5020,93625,5428507888503517183,个人账户6481,2019-01-01 14:52:04,转账
7,27,93652,3536511800076085472,个人账户0632,2019-01-01 20:05:16,转账
8,-37,93615,5088273664510725035,个人账户7833,2019-01-01 22:27:50,转账
9,1165,94780,6726525773288842824,个人账户3726,2019-01-02 00:33:07,转账
10,-90,94690,5546202277413716477,某网商银行2661,2019-01-02 01:46:33,ATM取款
11,-755,93935,8356861065022417488,农业银行分行6256,2019-01-02 06:07:55,还款
12,-2559,91376,7056135884560382775,对公账户7416,2019-01-02 06:38:09,转账
13,-1418,89958,8057411436064271128,中国建设银行分行8016,2019-01-02 11:08:09,代扣
14,-43,89915,2015734141658346554,中国银行分行0307,2019-01-02 11:29:45,ATM取款
15,-48,89867,7476510200888863583,个人账户3177,2019-01-02 13:32:52,转账
16,-473,89394,7225442486051870385,对公账户3745,2019-01-02 13:52:19,转账
17,-738,88656,4047787756075014648,对公账户2723,2019-01-02 14:05:16,转账
18,-46,88610,2206655342651060825,农业银行分行7313,2019-01-02 18:24:28,代扣
19,-44,88566,5150723151171825138,对公账户0275,2019-01-02 21:36:43,转账
20,-40,88526,4047787756075014648,对公账户2723,2019-01-02 23:33:21,转账
21,-10,88516,6068723276816226480,个人账户2847,2019-01-03 00:05:45,转账
22,-21,88495,5243218323140151211,中国工商银行6216,2019-01-03 07:39:21,理财产品支出
23,6,88501,7225153334483261734,对公账户5862,2019-01-03 07:58:48,转账
24,-7,88494,7222882410282475265,对公账户2556,2019-01-03 09:46:48,转账
25,35341,123835,7827205622842583108,对公账户2732,2019-01-03 10:58:04,转账
26,-255,123580,1183411620714136401,中国银行分行3223,2019-01-03 13:48:43,还款
27,-91,123489,8301021725187525637,中国工商银行1384,2019-01-03 14:55:40,ATM取款
28,-79,123410,5284465142386423763,支付宝2325,2019-01-03 16:41:31,转账
29,39,123449,7642126487284100065,个人账户1517,2019-01-03 20:06:43,转账
30,-10,123439,5546202277413716477,某网商银行2661,2019-01-03 21:56:52,代扣
