,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-138,84174,1241555182010681232,中国工商银行4210,2019-01-01 03:23:02,还款
1,-3110,81064,2285241231357051064,线下商家2380,2019-01-01 03:27:21,消费
2,-29,81035,5846180665052077031,快捷支付单位6576,2019-01-01 10:54:28,消费
3,-32,81003,6206436620333337022,线下商家1533,2019-01-01 14:17:31,消费
4,2325,83328,3121581147734832125,个人账户7253,2019-01-01 17:23:16,转账
5,-38,83290,8036183840310007715,个人账户6327,2019-01-01 17:29:45,转账
6,-73,83217,7162167505781386105,个人账户2075,2019-01-01 18:23:45,转账
7,-48,83169,2270826326254638252,某网商银行8022,2019-01-01 22:19:12,理财产品支出
8,63,83232,1050128862471677173,个人账户2362,2019-01-02 06:25:12,转账
9,23,83255,8208084885872523311,对公账户5500,2019-01-02 08:26:09,转账
10,-19,83236,6321884201064420254,个人账户4441,2019-01-02 10:01:12,转账
11,-50,83186,4000583576857263017,快捷支付单位6068,2019-01-02 10:35:45,消费
12,-162,83024,2778508366477637267,个人账户0488,2019-01-02 18:48:14,转账
13,-38,82986,1804351052733487701,个人账户1768,2019-01-02 21:34:33,转账
14,-5795,77191,3678008771040618217,中国银行分行4800,2019-01-02 21:58:19,ATM取款
15,-100,77091,1501825731003322724,个人账户5247,2019-01-03 00:25:12,转账
16,-1612,75479,6114424552522410738,财付通0253,2019-01-03 04:20:38,理财基金转账
17,-2912,72567,4171280767631541757,对公账户5201,2019-01-03 04:24:57,转账
18,-9,72558,7540852710825640831,中国建设银行分行3778,2019-01-03 08:18:14,代扣
19,1104,73662,1050128862471677173,个人账户2362,2019-01-03 11:30:28,转账
20,-3112,70550,2332854227741740736,对公账户0835,2019-01-03 21:28:48,转账
21,11,70561,2638311523036810504,个人账户8606,2019-01-03 22:44:24,转账
22,-3,70558,3738312478651667083,中国建设银行分行4380,2019-01-03 23:16:48,还款
