,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-32,87896,7752563228176111804,对公账户7227,2019-01-01 01:39:21,转账
1,-18,87878,3326731455076610218,中国建设银行分行8084,2019-01-01 02:07:26,ATM取款
2,-9,87869,5782155683883002586,对公账户5404,2019-01-01 05:49:55,转账
3,-88,87781,6114424552522410738,财付通0253,2019-01-01 11:24:43,消费
4,-30,87751,7685712410855030070,对公账户8267,2019-01-01 23:02:24,转账
5,63,87814,7500142023738587522,个人账户4886,2019-01-01 23:47:45,转账
6,15173,102987,8587462542344436585,个人账户8258,2019-01-02 04:56:38,转账
7,-83,102904,1758211032370816214,个人账户7228,2019-01-02 05:37:40,转账
8,-609,102295,8227605208457832077,线下商家6153,2019-01-02 08:30:28,消费
9,-313,101982,8173448813031303082,个人账户4500,2019-01-02 10:55:12,转账
10,38,102020,8847170631713867123,对公账户2852,2019-01-02 13:24:14,转账
11,-5386,96634,6827410807645701524,对公账户4277,2019-01-02 15:46:48,转账
12,-2340,94294,2270826326254638252,某网商银行8022,2019-01-03 01:55:55,ATM取款
13,20,94314,4435873553164166751,对公账户2712,2019-01-03 02:34:48,转账
14,-27,94287,3788455575676646137,个人账户0720,2019-01-03 06:43:12,转账
15,-10,94277,8541571425717386818,对公账户7678,2019-01-03 08:48:28,转账
16,-3044,91233,4000583576857263017,快捷支付单位6068,2019-01-03 10:32:09,消费
17,-35341,55892,2837878456130245682,对公账户0632,2019-01-03 10:58:04,转账
18,-4824,51068,7384812601877568545,个人账户7552,2019-01-03 12:15:50,转账
19,-292,50776,8448854470861604367,个人账户0866,2019-01-03 12:28:48,转账
20,-7895,42881,7642126487284100065,个人账户1517,2019-01-03 12:52:33,转账
21,-37,42844,4047787756075014648,对公账户2723,2019-01-03 13:29:16,转账
22,-12533,30311,3126173853772234740,线下商家1550,2019-01-03 14:08:09,消费
23,-11582,18729,7024736442168547171,线下商家4516,2019-01-03 20:26:09,消费
24,-337,18392,5105620285780572412,个人账户2147,2019-01-03 22:42:14,转账
25,-539,17853,8301021725187525637,中国工商银行1384,2019-01-03 22:46:33,代扣
