,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-131,76841,3706217347735653014,个人账户7844,2019-01-01 00:49:40,转账
1,-277,76564,2055560612170333784,线下商家0752,2019-01-01 01:24:14,消费
2,-9592,66972,5383528081461543632,中国银行分行7120,2019-01-01 01:35:02,ATM取款
3,-5601,61371,7056135884560382775,对公账户7416,2019-01-01 01:43:40,转账
4,-91,61280,2638311523036810504,个人账户8606,2019-01-01 05:34:48,转账
5,3179,64459,7476510200888863583,个人账户3177,2019-01-01 05:47:45,转账
6,-316,64143,4033802824215865105,对公账户0715,2019-01-01 07:31:26,转账
7,-3807,60336,3326731455076610218,中国建设银行分行8084,2019-01-01 08:23:16,ATM取款
8,-23,60313,5243218323140151211,中国工商银行6216,2019-01-01 11:26:52,ATM取款
9,-22,60291,2006400645105081500,快捷支付单位1868,2019-01-01 11:33:21,消费
10,57,60348,8182608754671257877,对公账户2552,2019-01-01 11:48:28,转账
11,-1848,58500,3678008771040618217,中国银行分行4800,2019-01-01 18:43:12,ATM取款
12,241,58741,4848238248201008656,对公账户3556,2019-01-01 22:53:45,转账
13,-21,58720,2444161207632230675,中国银行分行3767,2019-01-02 02:29:45,ATM取款
14,-9055,49665,1183411620714136401,中国银行分行3223,2019-01-02 03:45:21,代扣
15,28,49693,8173448813031303082,个人账户4500,2019-01-02 05:13:55,转账
16,-8286,41407,6750482847505262117,农业银行分行3580,2019-01-02 10:12:00,理财产品支出
17,-38,41369,7827205622842583108,对公账户2732,2019-01-02 13:24:14,转账
18,-871,40498,5150723151171825138,对公账户0275,2019-01-02 15:10:04,转账
19,-72,40426,3118153342311241282,快捷支付单位7480,2019-01-02 16:06:14,消费
20,-24,40402,2067851674465515280,线下商家5246,2019-01-02 16:10:33,消费
21,30754,71156,7417268220637406377,对公账户6772,2019-01-02 18:02:52,转账
22,-34,71122,1050128862471677173,个人账户2362,2019-01-02 18:28:48,转账
23,-29,71093,1484182021666727521,对公账户0116,2019-01-02 20:23:16,转账
24,1087,72180,4381258224744041582,对公账户1312,2019-01-02 21:45:21,转账
25,2149,74329,3688081428617737488,对公账户8535,2019-01-02 23:59:16,转账
26,298,74627,7500142023738587522,个人账户4886,2019-01-03 01:19:12,转账
27,308,74935,8541571425717386818,对公账户7678,2019-01-03 02:15:21,转账
28,155,75090,4036051052673206846,个人账户2885,2019-01-03 03:48:14,转账
29,-800,74290,7620207878050172783,中国工商银行7386,2019-01-03 09:44:38,ATM取款
30,-4548,69742,7476510200888863583,个人账户3177,2019-01-03 11:34:48,转账
31,2436,72178,7500142023738587522,个人账户4886,2019-01-03 16:43:40,转账
32,-2111,70067,1205522546650837872,快捷支付单位5303,2019-01-03 17:26:52,消费
33,-264,69803,1050128862471677173,个人账户2362,2019-01-03 17:52:48,转账
34,-2909,66894,6750482847505262117,农业银行分行3580,2019-01-03 19:36:28,理财产品支出
35,-34,66860,7476510200888863583,个人账户3177,2019-01-03 20:11:02,转账
36,16097,82957,7642126487284100065,个人账户1517,2019-01-03 22:31:26,转账
37,-63,82894,6078771087330822224,对公账户5018,2019-01-03 22:35:45,转账
