,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-21,39772,4682740414032853753,中国工商银行5655,2019-01-01 00:38:52,还款
1,-24,39748,2055560612170333784,线下商家0752,2019-01-01 05:06:43,消费
2,-2,39746,6827410807645701524,对公账户4277,2019-01-01 07:27:07,转账
3,8949,48695,7417268220637406377,对公账户6772,2019-01-01 08:16:48,转账
4,24,48719,8258687417877216408,个人账户3860,2019-01-01 12:55:26,转账
5,-15,48704,2715700750471765822,农业银行分行4423,2019-01-01 23:32:38,还款
6,-23,48681,7868886002236450477,个人账户5467,2019-01-02 09:13:40,转账
7,1156,49837,6078771087330822224,对公账户5018,2019-01-02 10:48:43,转账
8,30086,79923,4853765012230888136,个人账户1066,2019-01-02 10:59:31,转账
9,-2104,77819,4530117075736517838,对公账户4708,2019-01-02 11:44:52,转账
10,-23,77796,6827410807645701524,对公账户4277,2019-01-02 11:51:21,转账
11,-48819,28977,1205522546650837872,快捷支付单位5303,2019-01-02 12:43:12,消费
12,-4700,24277,3126173853772234740,线下商家1550,2019-01-02 13:48:00,消费
13,7917,32194,6827410807645701524,对公账户4277,2019-01-02 16:14:52,转账
14,99,32293,3121581147734832125,个人账户7253,2019-01-02 18:09:21,转账
15,-39,32254,7540852710825640831,中国建设银行分行3778,2019-01-02 23:54:57,还款
16,107,32361,2830457671667676231,对公账户3666,2019-01-03 06:30:14,转账
17,-80,32281,1217145436004104215,中国银行分行7385,2019-01-03 08:35:31,ATM取款
18,-15,32266,5150723151171825138,对公账户0275,2019-01-03 11:08:52,转账
19,295,32561,4665105312016856251,个人账户4357,2019-01-03 11:11:02,转账
20,36,32597,8448854470861604367,个人账户0866,2019-01-03 12:59:02,转账
21,-14,32583,1501825731003322724,个人账户5247,2019-01-03 16:26:24,转账
22,37,32620,4848238248201008656,对公账户3556,2019-01-03 19:14:52,转账
23,460,33080,2760530232530051310,个人账户4135,2019-01-03 19:25:40,转账
24,-89,32991,4682740414032853753,中国工商银行5655,2019-01-03 23:08:09,理财产品支出
