,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-9762,59418,8231873671372281653,农业银行分行2785,2019-01-01 01:58:48,代扣
1,-36,59382,4047787756075014648,对公账户2723,2019-01-01 04:25:40,转账
2,47470,106852,4506452052874828283,个人账户3627,2019-01-01 05:26:09,转账
3,33,106885,5211830681633081007,个人账户0128,2019-01-01 07:48:43,转账
4,-92,106793,5211830681633081007,个人账户0128,2019-01-01 08:21:07,转账
5,-42,106751,2170454182021032726,个人账户5256,2019-01-01 10:06:57,转账
6,12,106763,6130340126202866247,个人账户1758,2019-01-01 11:39:50,转账
7,-1718,105045,8671653363102206500,快捷支付单位4750,2019-01-01 13:08:24,消费
8,7,105052,8182608754671257877,对公账户2552,2019-01-01 14:30:28,转账
9,-24889,80163,8231873671372281653,农业银行分行2785,2019-01-01 19:35:02,代扣
10,-55,80108,2206655342651060825,农业银行分行7313,2019-01-01 21:33:50,理财产品支出
11,-627,79481,3688081428617737488,对公账户8535,2019-01-01 22:17:02,转账
12,-122,79359,2750376673822844406,中国银行分行6755,2019-01-01 22:55:55,理财产品支出
13,-4984,74375,7166608104856232428,中国工商银行1772,2019-01-01 23:49:55,理财产品支出
14,-30,74345,5371270530174284624,个人账户3120,2019-01-02 00:39:36,转账
15,65,74410,7370313177143858417,对公账户0855,2019-01-02 01:03:21,转账
16,-8,74402,6827410807645701524,对公账户4277,2019-01-02 04:09:07,转账
17,472,74874,8208084885872523311,对公账户5500,2019-01-02 04:15:36,转账
18,-48,74826,5424324407215364430,农业银行分行0580,2019-01-02 07:04:04,还款
19,-27,74799,4530117075736517838,对公账户4708,2019-01-02 07:17:02,转账
20,-76,74723,1205522546650837872,快捷支付单位5303,2019-01-02 07:21:21,消费
21,-45703,29020,6078771087330822224,对公账户5018,2019-01-02 07:25:40,转账
22,-4071,24949,7620207878050172783,中国工商银行7386,2019-01-02 07:36:28,还款
23,-25,24924,2760530232530051310,个人账户4135,2019-01-02 08:28:19,转账
24,131,25055,7417268220637406377,对公账户6772,2019-01-02 09:54:43,转账
25,-201,24854,7476510200888863583,个人账户3177,2019-01-02 10:07:40,转账
26,-397,24457,4036051052673206846,个人账户2885,2019-01-02 10:37:55,转账
27,-8767,15690,2842265488874277676,个人账户1108,2019-01-02 17:47:45,转账
28,-2269,13421,1466482728151605388,个人账户1240,2019-01-03 02:21:50,转账
29,-205,13216,6827410807645701524,对公账户4277,2019-01-03 06:23:45,转账
30,-4,13212,5546202277413716477,某网商银行2661,2019-01-03 06:28:04,代扣
31,-21,13191,1501825731003322724,个人账户5247,2019-01-03 07:26:24,转账
32,-327,12864,8173448813031303082,个人账户4500,2019-01-03 11:43:26,转账
33,-21,12843,7752563228176111804,对公账户7227,2019-01-03 14:53:31,转账
34,-706,12137,2662285435774616353,个人账户0511,2019-01-03 16:28:33,转账
35,67,12204,3574608026857801237,对公账户8882,2019-01-03 17:42:00,转账
36,-85,12119,4425467281312432033,线下商家0065,2019-01-03 18:01:26,消费
37,2801,14920,4362675418142658807,对公账户6757,2019-01-03 18:53:16,转账
38,-611,14309,5846180665052077031,快捷支付单位6576,2019-01-03 20:24:00,消费
39,18,14327,7225442486051870385,对公账户3745,2019-01-03 20:41:16,转账
40,-52,14275,2170454182021032726,个人账户5256,2019-01-03 21:41:45,转账
