,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-8673,1710,4514767717665430584,某网商银行6332,2019-01-01 00:30:14,理财产品支出
1,-5,1705,4400267477472013402,线下商家2026,2019-01-01 01:37:12,消费
2,316,2021,8847170631713867123,对公账户2852,2019-01-01 07:31:26,转账
3,-1763,258,4634746801720120164,对公账户4863,2019-01-01 07:44:24,转账
4,-14,244,3800764168318458421,某网商银行0571,2019-01-01 10:09:07,代扣
5,1040,1284,8541571425717386818,对公账户7678,2019-01-01 14:39:07,转账
6,-110,1174,7162167505781386105,个人账户2075,2019-01-01 15:43:55,转账
7,-298,876,6303846313065474146,中国银行分行6470,2019-01-01 16:09:50,ATM取款
8,50,926,7611642317557366550,对公账户3384,2019-01-01 18:25:55,转账
9,47,973,3234636574803125518,个人账户4841,2019-01-01 21:55:26,转账
10,80,1053,1050128862471677173,个人账户2362,2019-01-02 02:47:02,转账
11,12,1065,4171280767631541757,对公账户5201,2019-01-02 04:54:28,转账
12,-118,947,1130586170643345682,农业银行分行8610,2019-01-02 08:17:31,代扣
13,2334,3281,4782572380851461116,对公账户6884,2019-01-02 11:31:55,转账
14,2639,5920,4362675418142658807,对公账户6757,2019-01-02 12:17:16,转账
15,49,5969,1050128862471677173,个人账户2362,2019-01-02 18:22:19,转账
16,-32,5937,2166475400823686404,线下商家1437,2019-01-02 23:13:55,消费
17,143,6080,5105620285780572412,个人账户2147,2019-01-03 00:42:28,转账
18,-85,5995,1217145436004104215,中国银行分行7385,2019-01-03 01:25:40,ATM取款
19,-18,5977,4362675418142658807,对公账户6757,2019-01-03 03:05:02,转账
20,55,6032,5088273664510725035,个人账户7833,2019-01-03 03:24:28,转账
21,387,6419,6827410807645701524,对公账户4277,2019-01-03 04:42:14,转账
22,-328,6091,3706217347735653014,个人账户7844,2019-01-03 05:16:48,转账
23,-109,5982,4442700637104458574,中国建设银行分行7120,2019-01-03 06:10:48,理财产品支出
24,-24,5958,6303846313065474146,中国银行分行6470,2019-01-03 08:11:45,ATM取款
25,893,6851,3121581147734832125,个人账户7253,2019-01-03 11:54:14,转账
26,-294,6557,7540852710825640831,中国建设银行分行3778,2019-01-03 12:35:16,代扣
27,2627,9184,4047787756075014648,对公账户2723,2019-01-03 12:37:26,转账
28,-23,9161,4485556446540685720,快捷支付单位3552,2019-01-03 12:41:45,消费
29,-1037,8124,8208084885872523311,对公账户5500,2019-01-03 13:55:12,转账
30,86,8210,1705662173201283036,个人账户6330,2019-01-03 16:50:09,转账
31,-14,8196,7370313177143858417,对公账户0855,2019-01-03 17:46:19,转账
32,-25,8171,1578847743801452454,线下商家7182,2019-01-03 18:40:19,消费
33,-27,8144,8085311630662130773,中国建设银行分行4762,2019-01-03 19:12:43,代扣
34,-34,8110,4628127456536286746,个人账户7502,2019-01-03 21:35:16,转账
