,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,2705,51734,6068723276816226480,个人账户2847,2019-01-01 00:10:48,转账
1,-81,51653,6130340126202866247,个人账户1758,2019-01-01 02:16:04,转账
2,-3179,48474,8847170631713867123,对公账户2852,2019-01-01 05:47:45,转账
3,-396,48078,5154756704420158230,中国建设银行分行7666,2019-01-01 05:54:14,理财产品支出
4,1787,49865,5428507888503517183,个人账户6481,2019-01-01 08:12:28,转账
5,-7079,42786,4424313822765527173,个人账户2565,2019-01-01 10:13:26,转账
6,-7577,35209,5846180665052077031,快捷支付单位6576,2019-01-01 21:38:09,消费
7,-11,35198,5150723151171825138,对公账户0275,2019-01-02 06:57:36,转账
8,-2278,32920,3118153342311241282,快捷支付单位7480,2019-01-02 07:23:31,消费
9,-121,32799,6526386766103684323,个人账户5468,2019-01-02 07:34:19,转账
10,201,33000,2336083851067511747,个人账户8714,2019-01-02 10:07:40,转账
11,-12,32988,4782572380851461116,对公账户6884,2019-01-02 11:16:48,转账
12,48,33036,2837878456130245682,对公账户0632,2019-01-02 13:32:52,转账
13,388,33424,8173448813031303082,个人账户4500,2019-01-02 15:07:55,转账
14,-834,32590,8355562402220127205,线下商家3523,2019-01-02 16:21:21,消费
15,18,32608,5428507888503517183,个人账户6481,2019-01-02 17:24:00,转账
16,-272,32336,8071564701742281754,中国工商银行2730,2019-01-02 18:26:38,理财产品支出
17,-72,32264,7685712410855030070,对公账户8267,2019-01-03 01:34:19,转账
18,-3560,28704,4782572380851461116,对公账户6884,2019-01-03 02:13:12,转账
19,-33,28671,7162167505781386105,个人账户2075,2019-01-03 06:15:07,转账
20,33,28704,3788455575676646137,个人账户0720,2019-01-03 07:24:14,转账
21,4548,33252,8847170631713867123,对公账户2852,2019-01-03 11:34:48,转账
22,-231,33021,3533867248272723243,个人账户6235,2019-01-03 11:56:24,转账
23,3065,36086,5117621085704712025,个人账户5654,2019-01-03 12:30:57,转账
24,-91,35995,4506452052874828283,个人账户3627,2019-01-03 13:35:45,转账
25,-44,35951,8671653363102206500,快捷支付单位4750,2019-01-03 14:34:04,消费
26,-4829,31122,7024736442168547171,线下商家4516,2019-01-03 18:27:21,消费
27,34,31156,8847170631713867123,对公账户2852,2019-01-03 20:11:02,转账
28,23,31179,3533867248272723243,个人账户6235,2019-01-03 21:43:55,转账
29,97,31276,3536511800076085472,个人账户0632,2019-01-03 22:53:02,转账
