,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-1756,77765,5546202277413716477,某网商银行2661,2019-01-01 01:06:57,代扣
1,81,77846,7476510200888863583,个人账户3177,2019-01-01 02:16:04,转账
2,1949,79795,8263673451534275228,对公账户2757,2019-01-01 02:18:14,转账
3,179,79974,8263673451534275228,对公账户2757,2019-01-01 08:49:12,转账
4,-34346,45628,7642126487284100065,个人账户1517,2019-01-01 11:18:14,转账
5,-12,45616,2336083851067511747,个人账户8714,2019-01-01 11:39:50,转账
6,-26,45590,2231186114807048470,对公账户3781,2019-01-01 11:50:38,转账
7,33,45623,3533867248272723243,个人账户6235,2019-01-01 12:07:55,转账
8,19,45642,4853765012230888136,个人账户1066,2019-01-01 17:47:02,转账
9,5042,50684,2830457671667676231,对公账户3666,2019-01-01 18:56:09,转账
10,-32,50652,3756113146265867023,中国工商银行7227,2019-01-01 21:29:31,还款
11,-50,50602,2662285435774616353,个人账户0511,2019-01-02 03:51:50,转账
12,-384,50218,4634746801720120164,对公账户4863,2019-01-02 04:04:48,转账
13,-39325,10893,8071564701742281754,中国工商银行2730,2019-01-02 05:52:48,还款
14,4055,14948,8258687417877216408,个人账户3860,2019-01-02 07:47:16,转账
15,3737,18685,4674613568681873473,对公账户2374,2019-01-02 12:12:57,转账
16,-196,18489,7420417414035838233,个人账户4560,2019-01-02 13:28:33,转账
17,42,18531,7225153334483261734,对公账户5862,2019-01-02 14:13:55,转账
18,21,18552,2830457671667676231,对公账户3666,2019-01-02 17:15:21,转账
19,-36,18516,3040860326164267010,对公账户7171,2019-01-02 22:30:43,转账
20,-305,18211,5284465142386423763,支付宝2325,2019-01-03 02:45:36,转账
21,-344,17867,4674613568681873473,对公账户2374,2019-01-03 08:44:09,转账
22,-2517,15350,1674354313052332811,线下商家0326,2019-01-03 11:26:09,消费
23,-1137,14213,2017332063575106653,中国银行分行3130,2019-01-03 15:56:09,ATM取款
24,-67,14146,4530117075736517838,对公账户4708,2019-01-03 17:35:31,转账
25,773,14919,1758211032370816214,个人账户7228,2019-01-03 17:54:57,转账
26,6628,21547,4362675418142658807,对公账户6757,2019-01-03 18:05:45,转账
27,-127,21420,1205522546650837872,快捷支付单位5303,2019-01-03 19:27:50,消费
28,-84,21336,7056135884560382775,对公账户7416,2019-01-03 23:23:16,转账
