,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-1663,87705,7237858333123538843,个人账户5616,2019-01-01 03:03:36,转账
1,-22,87683,5223418737066745114,线下商家6784,2019-01-01 07:29:16,消费
2,-8949,78734,3685006327343825328,个人账户3714,2019-01-01 08:16:48,转账
3,63,78797,4435873553164166751,对公账户2712,2019-01-01 12:12:14,转账
4,-3396,75401,2170454182021032726,个人账户5256,2019-01-01 14:00:14,转账
5,15,75416,7222882410282475265,对公账户2556,2019-01-01 16:57:21,转账
6,80,75496,2830457671667676231,对公账户3666,2019-01-01 18:17:16,转账
7,4832,80328,1361010721605712738,对公账户2776,2019-01-01 21:07:55,转账
8,-31,80297,3787688607261252746,中国建设银行分行6722,2019-01-02 01:33:36,理财产品支出
9,2808,83105,7225442486051870385,对公账户3745,2019-01-02 01:40:04,转账
10,-67,83038,7370313177143858417,对公账户0855,2019-01-02 06:03:36,转账
11,74,83112,2662285435774616353,个人账户0511,2019-01-02 06:40:19,转账
12,-6915,76197,4362675418142658807,对公账户6757,2019-01-02 09:24:28,转账
13,-131,76066,2336083851067511747,个人账户8714,2019-01-02 09:54:43,转账
14,-2405,73661,1578847743801452454,线下商家7182,2019-01-02 10:50:52,消费
15,-217,73444,3688081428617737488,对公账户8535,2019-01-02 11:53:31,转账
16,-16,73428,3706217347735653014,个人账户7844,2019-01-02 15:40:19,转账
17,-30754,42674,8847170631713867123,对公账户2852,2019-01-02 18:02:52,转账
18,-813,41861,5105620285780572412,个人账户2147,2019-01-02 18:35:16,转账
19,-71,41790,4628127456536286746,个人账户7502,2019-01-02 20:16:48,转账
20,-17,41773,2017332063575106653,中国银行分行3130,2019-01-02 22:58:48,代扣
21,-549,41224,7024736442168547171,线下商家4516,2019-01-03 02:36:57,消费
22,-84,41140,3234636574803125518,个人账户4841,2019-01-03 03:46:04,转账
23,-40,41100,5424324407215364430,农业银行分行0580,2019-01-03 09:36:00,ATM取款
24,-67,41033,4506452052874828283,个人账户3627,2019-01-03 09:55:26,转账
25,-971,40062,4435873553164166751,对公账户2712,2019-01-03 13:57:21,转账
26,-15,40047,7237858333123538843,个人账户5616,2019-01-03 14:29:45,转账
27,6804,46851,5117621085704712025,个人账户5654,2019-01-03 18:18:43,转账
28,-7877,38974,7620207878050172783,中国工商银行7386,2019-01-03 18:31:40,还款
29,212,39186,8036183840310007715,个人账户6327,2019-01-03 20:39:07,转账
30,225,39411,4424313822765527173,个人账户2565,2019-01-03 21:11:31,转账
31,-19,39392,8587462542344436585,个人账户8258,2019-01-03 23:25:26,转账
