,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-10,16321,5150723151171825138,对公账户0275,2019-01-01 06:00:43,转账
1,11,16332,8587462542344436585,个人账户8258,2019-01-01 06:11:31,转账
2,20,16352,5105620285780572412,个人账户2147,2019-01-01 07:55:12,转账
3,-4581,11771,2206655342651060825,农业银行分行7313,2019-01-01 10:24:14,理财产品支出
4,120,11891,7685712410855030070,对公账户8267,2019-01-01 10:58:48,转账
5,-24,11867,3685006327343825328,个人账户3714,2019-01-01 12:55:26,转账
6,-618,11249,1205522546650837872,快捷支付单位5303,2019-01-01 15:59:02,消费
7,-184,11065,1501825731003322724,个人账户5247,2019-01-01 16:37:55,转账
8,275,11340,4530117075736517838,对公账户4708,2019-01-01 16:59:31,转账
9,-1548,9792,1634184723026836286,个人账户6512,2019-01-01 17:25:26,转账
10,1843,11635,7556448258887488431,个人账户2051,2019-01-02 00:20:09,转账
11,-34,11601,2676778742471181333,线下商家0214,2019-01-02 04:22:04,消费
12,-4055,7546,6130340126202866247,个人账户1758,2019-01-02 07:47:16,转账
13,-759,6787,7312528263071167660,对公账户6375,2019-01-02 08:49:55,转账
14,-41,6746,6827410807645701524,对公账户4277,2019-01-02 09:26:38,转账
15,-49,6697,7752563228176111804,对公账户7227,2019-01-02 09:56:52,转账
16,-3601,3096,7370313177143858417,对公账户0855,2019-01-02 12:51:50,转账
17,-17,3079,2750376673822844406,中国银行分行6755,2019-01-02 13:06:57,理财产品支出
18,-128,2951,1804351052733487701,个人账户1768,2019-01-02 13:26:24,转账
19,-693,2258,8178088736330476642,农业银行分行4644,2019-01-02 13:56:38,ATM取款
20,-8,2250,7384812601877568545,个人账户7552,2019-01-02 14:52:48,转账
21,-158,2092,2830457671667676231,对公账户3666,2019-01-02 15:27:21,转账
22,419,2511,5060643256327401206,对公账户4336,2019-01-02 16:25:40,转账
23,-7,2504,4442700637104458574,中国建设银行分行7120,2019-01-02 23:52:48,代扣
24,-44,2460,1578847743801452454,线下商家7182,2019-01-03 02:30:28,消费
25,29,2489,5117621085704712025,个人账户5654,2019-01-03 09:42:28,转账
26,-59,2430,2662285435774616353,个人账户0511,2019-01-03 11:06:43,转账
27,96,2526,2231186114807048470,对公账户3781,2019-01-03 14:44:52,转账
28,-278,2248,6726525773288842824,个人账户3726,2019-01-03 15:28:04,转账
29,-98,2150,2676778742471181333,线下商家0214,2019-01-03 15:51:50,消费
30,495,2645,4435873553164166751,对公账户2712,2019-01-03 17:44:09,转账
31,-741,1904,1205522546650837872,快捷支付单位5303,2019-01-03 20:34:48,消费
