,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-15,69412,3536511800076085472,个人账户0632,2019-01-01 00:56:09,转账
1,-371,69041,6726525773288842824,个人账户3726,2019-01-01 00:58:19,转账
2,-85,68956,4000583576857263017,快捷支付单位6068,2019-01-01 01:56:38,消费
3,-34270,34686,8227605208457832077,线下商家6153,2019-01-01 03:29:31,消费
4,-2679,32007,3706217347735653014,个人账户7844,2019-01-01 03:38:09,转账
5,-23,31984,5105620285780572412,个人账户2147,2019-01-01 05:04:33,转账
6,-28,31956,3121581147734832125,个人账户7253,2019-01-01 15:15:50,转账
7,-7,31949,5344646535183141482,个人账户2514,2019-01-01 15:22:19,转账
8,-318,31631,4171280767631541757,对公账户5201,2019-01-01 16:29:16,转账
9,-21,31610,1705818161255878302,个人账户2388,2019-01-01 16:50:52,转账
10,-4984,26626,8587462542344436585,个人账户8258,2019-01-01 18:30:14,转账
11,2712,29338,2842265488874277676,个人账户1108,2019-01-01 21:36:00,转账
12,681,30019,1501825731003322724,个人账户5247,2019-01-01 22:36:28,转账
13,-4968,25051,1804351052733487701,个人账户1768,2019-01-02 00:41:45,转账
14,-1388,23663,1217145436004104215,中国银行分行7385,2019-01-02 00:46:04,ATM取款
15,7958,31621,5088273664510725035,个人账户7833,2019-01-02 01:29:16,转账
16,56,31677,5150723151171825138,对公账户0275,2019-01-02 04:41:31,转账
17,-148,31529,4000583576857263017,快捷支付单位6068,2019-01-02 08:58:33,消费
18,2975,34504,6321884201064420254,个人账户4441,2019-01-02 12:02:09,转账
19,-16,34488,4782572380851461116,对公账户6884,2019-01-02 12:47:31,转账
20,-42,34446,6130340126202866247,个人账户1758,2019-01-02 14:13:55,转账
21,-303,34143,7620207878050172783,中国工商银行7386,2019-01-02 14:42:00,理财产品支出
22,-713,33430,6114424552522410738,财付通0253,2019-01-02 15:42:28,转账
23,-31097,2333,7370313177143858417,对公账户0855,2019-01-02 19:46:33,转账
24,-39,2294,2676778742471181333,线下商家0214,2019-01-03 05:38:24,消费
25,-33,2261,1838226660318221462,财付通7103,2019-01-03 06:17:16,理财基金转账
26,690,2951,8263673451534275228,对公账户2757,2019-01-03 07:19:55,转账
27,-6,2945,2837878456130245682,对公账户0632,2019-01-03 07:58:48,转账
28,-100,2845,4171280767631541757,对公账户5201,2019-01-03 09:20:52,转账
29,-90,2755,5424324407215364430,农业银行分行0580,2019-01-03 10:21:21,ATM取款
30,952,3707,5060643256327401206,对公账户4336,2019-01-03 10:38:38,转账
31,35,3742,4362675418142658807,对公账户6757,2019-01-03 12:00:43,转账
32,-1,3741,2047368222647701403,快捷支付单位2755,2019-01-03 16:22:04,消费
