,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,577,2640,8541571425717386818,对公账户7678,2019-01-01 01:28:33,转账
1,-26,2614,6327674263845884648,农业银行分行6738,2019-01-01 11:00:57,ATM取款
2,-20,2594,7056135884560382775,对公账户7416,2019-01-01 12:40:19,转账
3,1987,4581,4506452052874828283,个人账户3627,2019-01-01 13:53:45,转账
4,257,4838,4036051052673206846,个人账户2885,2019-01-01 14:58:33,转账
5,-4,4834,7556448258887488431,个人账户2051,2019-01-01 16:14:09,转账
6,464,5298,7868886002236450477,个人账户5467,2019-01-01 19:11:16,转账
7,-481,4817,1241555182010681232,中国工商银行4210,2019-01-01 23:54:14,理财产品支出
8,-12,4805,2750376673822844406,中国银行分行6755,2019-01-02 05:46:19,代扣
9,-66,4739,2750376673822844406,中国银行分行6755,2019-01-02 06:36:00,理财产品支出
10,-32,4707,2570840483025757815,线下商家0263,2019-01-02 08:00:14,消费
11,25,4732,2336083851067511747,个人账户8714,2019-01-02 08:28:19,转账
12,-21,4711,4853765012230888136,个人账户1066,2019-01-02 11:36:14,转账
13,-30,4681,5765411486244877283,快捷支付单位8384,2019-01-02 12:34:33,消费
14,-94,4587,4628127456536286746,个人账户7502,2019-01-02 15:12:14,转账
15,-18,4569,4478783651812178522,中国工商银行8052,2019-01-02 17:41:16,理财产品支出
16,-448,4121,5846180665052077031,快捷支付单位6576,2019-01-02 18:41:45,消费
17,6,4127,5344646535183141482,个人账户2514,2019-01-02 19:33:36,转账
18,-2075,2052,2841263322211007766,某第三方支付平台6036,2019-01-02 20:08:09,理财基金转账
19,-13,2039,1050128862471677173,个人账户2362,2019-01-02 21:32:24,转账
20,-770,1269,1762711283065401843,线下商家0060,2019-01-03 02:06:43,消费
21,213,1482,8263673451534275228,对公账户2757,2019-01-03 04:16:19,转账
22,546,2028,1501825731003322724,个人账户5247,2019-01-03 15:15:07,转账
23,-135,1893,1241555182010681232,中国工商银行4210,2019-01-03 18:55:26,代扣
24,-460,1433,3685006327343825328,个人账户3714,2019-01-03 19:25:40,转账
25,397,1830,4381258224744041582,对公账户1312,2019-01-03 20:56:24,转账
26,61,1891,2842265488874277676,个人账户1108,2019-01-03 21:26:38,转账
27,-10,1881,8071564701742281754,中国工商银行2730,2019-01-03 21:50:24,代扣
28,36,1917,6827410807645701524,对公账户4277,2019-01-03 22:20:38,转账
