,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,23,8794,7225153334483261734,对公账户5862,2019-01-01 05:04:33,转账
1,-6,8788,7384812601877568545,个人账户7552,2019-01-01 05:43:26,转账
2,-20,8768,8258687417877216408,个人账户3860,2019-01-01 07:55:12,转账
3,-11,8757,2231186114807048470,对公账户3781,2019-01-01 08:36:14,转账
4,-4385,4372,7620207878050172783,中国工商银行7386,2019-01-01 09:45:21,代扣
5,-18,4354,4634746801720120164,对公账户4863,2019-01-01 10:56:38,转账
6,-1279,3075,6750482847505262117,农业银行分行3580,2019-01-01 16:22:48,还款
7,399,3474,2842265488874277676,个人账户1108,2019-01-01 16:27:07,转账
8,-89,3385,6327674263845884648,农业银行分行6738,2019-01-01 18:47:31,代扣
9,9295,12680,5117621085704712025,个人账户5654,2019-01-01 18:51:50,转账
10,-4818,7862,2841263322211007766,某第三方支付平台6036,2019-01-02 02:01:40,消费
11,-241,7621,7024736442168547171,线下商家4516,2019-01-02 02:31:55,消费
12,48,7669,4234554074182733101,对公账户8620,2019-01-02 03:04:19,转账
13,38,7707,7162167505781386105,个人账户2075,2019-01-02 04:24:14,转账
14,-1690,6017,2047368222647701403,快捷支付单位2755,2019-01-02 05:24:43,消费
15,-18,5999,8541571425717386818,对公账户7678,2019-01-02 05:35:31,转账
16,-2670,3329,2841263322211007766,某第三方支付平台6036,2019-01-02 06:01:26,转账
17,3999,7328,8036183840310007715,个人账户6327,2019-01-02 07:40:48,转账
18,-49,7279,8036183840310007715,个人账户6327,2019-01-02 15:36:00,转账
19,-18,7261,2750376673822844406,中国银行分行6755,2019-01-02 16:40:48,代扣
20,-23,7238,6750482847505262117,农业银行分行3580,2019-01-02 17:49:55,理财产品支出
21,271,7509,4665105312016856251,个人账户4357,2019-01-02 17:56:24,转账
22,813,8322,7417268220637406377,对公账户6772,2019-01-02 18:35:16,转账
23,-17,8305,3756113146265867023,中国工商银行7227,2019-01-02 18:39:36,还款
24,60,8365,8182608754671257877,对公账户2552,2019-01-02 19:57:21,转账
25,-2,8363,4234554074182733101,对公账户8620,2019-01-02 20:12:28,转账
26,-4730,3633,6114424552522410738,财付通0253,2019-01-02 21:23:45,理财基金转账
27,-34,3599,6726525773288842824,个人账户3726,2019-01-03 00:29:31,转账
28,-143,3456,4033802824215865105,对公账户0715,2019-01-03 00:42:28,转账
29,84,3540,3574608026857801237,对公账户8882,2019-01-03 02:49:55,转账
30,336,3876,4530117075736517838,对公账户4708,2019-01-03 03:28:48,转账
31,-2062,1814,1262568613806626344,中国工商银行2106,2019-01-03 03:43:55,还款
32,-88,1726,4171080121464248175,中国工商银行5254,2019-01-03 03:56:52,ATM取款
33,-322,1404,3688081428617737488,对公账户8535,2019-01-03 07:04:48,转账
34,42,1446,6827410807645701524,对公账户4277,2019-01-03 08:46:19,转账
35,-86,1360,6078771087330822224,对公账户5018,2019-01-03 16:48:00,转账
36,-34,1326,8541571425717386818,对公账户7678,2019-01-03 16:52:19,转账
37,283,1609,4381258224744041582,对公账户1312,2019-01-03 19:45:07,转账
38,30,1639,4036051052673206846,个人账户2885,2019-01-03 20:30:28,转账
39,231,1870,6068723276816226480,个人账户2847,2019-01-03 20:52:04,转账
40,337,2207,7827205622842583108,对公账户2732,2019-01-03 22:42:14,转账
