,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-5,97939,8057411436064271128,中国建设银行分行8016,2019-01-01 03:48:57,理财产品支出
1,-3665,94274,8541571425717386818,对公账户7678,2019-01-01 05:00:14,转账
2,-4948,89326,7556448258887488431,个人账户2051,2019-01-01 05:13:12,转账
3,71,89397,5211830681633081007,个人账户0128,2019-01-01 06:43:55,转账
4,-57,89340,8847170631713867123,对公账户2852,2019-01-01 11:48:28,转账
5,527,89867,7752563228176111804,对公账户7227,2019-01-01 12:46:48,转账
6,-7,89860,2336083851067511747,个人账户8714,2019-01-01 14:30:28,转账
7,-190,89670,6174752480435376868,中国建设银行分行3608,2019-01-01 14:56:24,ATM取款
8,51,89721,5117621085704712025,个人账户5654,2019-01-01 23:21:50,转账
9,26,89747,1050128862471677173,个人账户2362,2019-01-02 02:18:57,转账
10,210,89957,7752563228176111804,对公账户7227,2019-01-02 05:57:07,转账
11,-45,89912,2231186114807048470,对公账户3781,2019-01-02 10:44:24,转账
12,1659,91571,4853765012230888136,个人账户1066,2019-01-02 13:00:28,转账
13,-3994,87577,7166608104856232428,中国工商银行1772,2019-01-02 13:30:43,还款
14,24,87601,4362675418142658807,对公账户6757,2019-01-02 13:41:31,转账
15,2,87603,2778508366477637267,个人账户0488,2019-01-02 15:03:36,转账
16,25,87628,4506452052874828283,个人账户3627,2019-01-02 16:38:38,转账
17,79,87707,5088273664510725035,个人账户7833,2019-01-02 17:28:19,转账
18,-500,87207,8301021725187525637,中国工商银行1384,2019-01-02 19:07:40,ATM取款
19,15429,102636,5428507888503517183,个人账户6481,2019-01-02 19:50:52,转账
20,-60,102576,5105620285780572412,个人账户2147,2019-01-02 19:57:21,转账
21,-7860,94716,6068723276816226480,个人账户2847,2019-01-02 20:36:14,转账
22,-396,94320,6068723276816226480,个人账户2847,2019-01-02 22:15:36,转账
23,26,94346,4036051052673206846,个人账户2885,2019-01-03 04:59:31,转账
24,-25202,69144,8085311630662130773,中国建设银行分行4762,2019-01-03 06:49:40,ATM取款
25,182,69326,4171280767631541757,对公账户5201,2019-01-03 11:21:50,转账
26,-28,69298,3126173853772234740,线下商家1550,2019-01-03 12:26:38,消费
27,-2223,67075,4400267477472013402,线下商家2026,2019-01-03 18:48:57,消费
28,-94,66981,1501825731003322724,个人账户5247,2019-01-03 20:47:45,转账
29,-11,66970,4530117075736517838,对公账户4708,2019-01-03 21:46:04,转账
