,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-24,70335,4381258224744041582,对公账户1312,2019-01-01 00:43:12,转账
1,1473,71808,6321884201064420254,个人账户4441,2019-01-01 04:17:02,转账
2,-34,71774,6078771087330822224,对公账户5018,2019-01-01 15:11:31,转账
3,2553,74327,4424313822765527173,个人账户2565,2019-01-02 04:58:48,转账
4,-209,74118,7620207878050172783,中国工商银行7386,2019-01-02 08:43:26,理财产品支出
5,-2867,71251,4381258224744041582,对公账户1312,2019-01-03 02:19:40,转账
6,39,71290,1705662173201283036,个人账户6330,2019-01-03 03:22:19,转账
7,-51,71239,1804351052733487701,个人账户1768,2019-01-03 03:59:02,转账
8,-3627,67612,3678008771040618217,中国银行分行4800,2019-01-03 04:33:36,理财产品支出
9,-311,67301,8085311630662130773,中国建设银行分行4762,2019-01-03 06:34:33,ATM取款
10,7,67308,7056135884560382775,对公账户7416,2019-01-03 11:49:55,转账
11,-3,67305,7312528263071167660,对公账户6375,2019-01-03 15:02:09,转账
12,47,67352,1705818161255878302,个人账户2388,2019-01-03 15:36:43,转账
13,-592,66760,1705818161255878302,个人账户2388,2019-01-03 17:07:26,转账
14,192,66952,8541571425717386818,对公账户7678,2019-01-03 17:11:45,转账
