,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-5399,78885,8448854470861604367,个人账户0866,2019-01-01 05:28:19,转账
1,702,79587,5088273664510725035,个人账户7833,2019-01-01 06:13:40,转账
2,-43,79544,6206436620333337022,线下商家1533,2019-01-01 07:40:04,消费
3,-7583,71961,4506452052874828283,个人账户3627,2019-01-01 09:04:19,转账
4,2350,74311,2638311523036810504,个人账户8606,2019-01-01 10:22:04,转账
5,-2053,72258,8356861065022417488,农业银行分行6256,2019-01-01 10:32:52,还款
6,-31120,41138,7056135884560382775,对公账户7416,2019-01-01 11:03:07,转账
7,-105,41033,4634746801720120164,对公账户4863,2019-01-01 14:15:21,转账
8,-3064,37969,1466482728151605388,个人账户1240,2019-01-01 15:46:04,转账
9,-23,37946,2715700750471765822,农业银行分行4423,2019-01-01 16:55:12,还款
10,-360,37586,7237858333123538843,个人账户5616,2019-01-01 17:12:28,转账
11,-7110,30476,1578847743801452454,线下商家7182,2019-01-01 17:27:36,消费
12,3200,33676,7685712410855030070,对公账户8267,2019-01-02 05:44:09,转账
13,7401,41077,1466482728151605388,个人账户1240,2019-01-02 06:14:24,转账
14,-18,41059,4424313822765527173,个人账户2565,2019-01-02 07:51:36,转账
15,-308,40751,7056135884560382775,对公账户7416,2019-01-02 07:55:55,转账
16,57,40808,4234554074182733101,对公账户8620,2019-01-02 08:36:57,转账
17,196,41004,6130340126202866247,个人账户1758,2019-01-02 13:28:33,转账
18,99,41103,4665105312016856251,个人账户4357,2019-01-02 19:40:04,转账
19,-8693,32410,1241555182010681232,中国工商银行4210,2019-01-02 20:55:40,还款
20,47,32457,7752563228176111804,对公账户7227,2019-01-03 00:53:16,转账
21,92,32549,3040860326164267010,对公账户7171,2019-01-03 04:12:00,转账
22,446,32995,4506452052874828283,个人账户3627,2019-01-03 05:03:50,转账
23,267,33262,5782155683883002586,对公账户5404,2019-01-03 07:35:02,转账
24,-16,33246,1804351052733487701,个人账户1768,2019-01-03 12:18:00,转账
25,-378,32868,4782572380851461116,对公账户6884,2019-01-03 13:09:50,转账
26,1319,34187,3040860326164267010,对公账户7171,2019-01-03 16:32:52,转账
27,-82,34105,4547716113320125120,快捷支付单位7332,2019-01-03 20:19:40,消费
28,-5,34100,3788455575676646137,个人账户0720,2019-01-03 20:28:19,转账
29,-1113,32987,5383528081461543632,中国银行分行7120,2019-01-03 20:45:36,理财产品支出
