,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-1923,57277,1838226660318221462,财付通7103,2019-01-01 01:15:36,消费
1,-244,57033,7540852710825640831,中国建设银行分行3778,2019-01-01 03:31:40,理财产品支出
2,2008,59041,8587462542344436585,个人账户8258,2019-01-01 06:22:19,转账
3,-7504,51537,4171280767631541757,对公账户5201,2019-01-01 07:42:14,转账
4,-4292,47245,4036051052673206846,个人账户2885,2019-01-01 08:57:50,转账
5,46,47291,5211830681633081007,个人账户0128,2019-01-01 10:37:12,转账
6,77,47368,4665105312016856251,个人账户4357,2019-01-01 12:33:50,转账
7,3064,50432,7420417414035838233,个人账户4560,2019-01-01 15:46:04,转账
8,-77,50355,8071564701742281754,中国工商银行2730,2019-01-01 20:16:04,还款
9,1449,51804,5782155683883002586,对公账户5404,2019-01-01 23:04:33,转账
10,-2585,49219,7611642317557366550,对公账户3384,2019-01-02 04:06:57,转账
11,2967,52186,7752563228176111804,对公账户7227,2019-01-02 05:00:57,转账
12,-7401,44785,7420417414035838233,个人账户4560,2019-01-02 06:14:24,转账
13,-1711,43074,4782572380851461116,对公账户6884,2019-01-02 12:21:36,转账
14,-20,43054,6206436620333337022,线下商家1533,2019-01-02 15:05:45,消费
15,-10,43044,3234636574803125518,个人账户4841,2019-01-02 16:30:00,转账
16,-35,43009,6827410807645701524,对公账户4277,2019-01-02 18:30:57,转账
17,-4055,38954,8085311630662130773,中国建设银行分行4762,2019-01-02 20:49:12,ATM取款
18,2269,41223,2336083851067511747,个人账户8714,2019-01-03 02:21:50,转账
19,596,41819,7162167505781386105,个人账户2075,2019-01-03 03:02:52,转账
20,25,41844,5150723151171825138,对公账户0275,2019-01-03 03:50:24,转账
21,-46,41798,1578847743801452454,线下商家7182,2019-01-03 07:13:26,消费
22,-60,41738,4674613568681873473,对公账户2374,2019-01-03 13:12:00,转账
23,-5770,35968,4171280767631541757,对公账户5201,2019-01-03 13:27:07,转账
