,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-278,68925,4485556446540685720,快捷支付单位3552,2019-01-01 05:56:24,消费
1,34423,103348,7225442486051870385,对公账户3745,2019-01-01 07:37:55,转账
2,-97,103251,8071564701742281754,中国工商银行2730,2019-01-01 08:18:57,ATM取款
3,-40104,63147,4674613568681873473,对公账户2374,2019-01-01 14:19:40,转账
4,-4347,58800,4171080121464248175,中国工商银行5254,2019-01-01 15:35:16,代扣
5,-358,58442,4171280767631541757,对公账户5201,2019-01-01 18:19:26,转账
6,-4636,53806,4424313822765527173,个人账户2565,2019-01-01 21:03:36,转账
7,34,53840,3688081428617737488,对公账户8535,2019-01-01 22:25:40,转账
8,4734,58574,4424313822765527173,个人账户2565,2019-01-01 23:34:48,转账
9,-1404,57170,8532288672720348587,中国银行分行2320,2019-01-02 06:51:07,理财产品支出
10,-14,57156,4442700637104458574,中国建设银行分行7120,2019-01-02 09:39:36,还款
11,2647,59803,2842265488874277676,个人账户1108,2019-01-02 11:01:40,转账
12,352,60155,7556448258887488431,个人账户2051,2019-01-02 11:42:43,转账
13,-169,59986,2715700750471765822,农业银行分行4423,2019-01-02 16:12:43,ATM取款
14,-62,59924,1205522546650837872,快捷支付单位5303,2019-01-02 19:48:43,消费
15,-425,59499,4400267477472013402,线下商家2026,2019-01-02 20:25:26,消费
16,-35,59464,7237858333123538843,个人账户5616,2019-01-02 23:44:09,转账
17,9693,69157,1705662173201283036,个人账户6330,2019-01-03 05:12:28,转账
18,-33451,35706,8350042030684524237,快捷支付单位8280,2019-01-03 10:45:07,消费
19,-19,35687,8671653363102206500,快捷支付单位4750,2019-01-03 14:03:50,消费
20,-187,35500,4234554074182733101,对公账户8620,2019-01-03 14:49:12,转账
21,968,36468,4381258224744041582,对公账户1312,2019-01-03 17:31:12,转账
22,48,36516,4234554074182733101,对公账户8620,2019-01-03 20:08:52,转账
23,-193,36323,4530117075736517838,对公账户4708,2019-01-03 20:58:33,转账
24,163,36486,8208084885872523311,对公账户5500,2019-01-03 23:51:21,转账
