,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-35,86323,2841263322211007766,某第三方支付平台6036,2019-01-01 08:42:43,消费
1,-40,86283,7642126487284100065,个人账户1517,2019-01-01 09:41:02,转账
2,29,86312,4530117075736517838,对公账户4708,2019-01-01 11:37:40,转账
3,-4,86308,7370313177143858417,对公账户0855,2019-01-01 14:02:24,转账
4,-13347,72961,5243218323140151211,中国工商银行6216,2019-01-01 15:33:07,理财产品支出
5,-803,72158,6174752480435376868,中国建设银行分行3608,2019-01-01 18:58:19,还款
6,-41,72117,1262568613806626344,中国工商银行2106,2019-01-01 20:26:52,理财产品支出
7,-39453,32664,5088273664510725035,个人账户7833,2019-01-02 00:22:19,转账
8,-5788,26876,4424313822765527173,个人账户2565,2019-01-02 07:49:26,转账
9,34,26910,2638311523036810504,个人账户8606,2019-01-02 09:11:31,转账
10,20,26930,5371270530174284624,个人账户3120,2019-01-02 09:59:02,转账
11,339,27269,8448854470861604367,个人账户0866,2019-01-02 10:40:04,转账
12,2109,29378,4424313822765527173,个人账户2565,2019-01-02 14:57:07,转账
13,1567,30945,2170454182021032726,个人账户5256,2019-01-02 16:01:55,转账
14,-13,30932,5371270530174284624,个人账户3120,2019-01-02 16:42:57,转账
15,141,31073,2778508366477637267,个人账户0488,2019-01-03 10:10:33,转账
16,-2096,28977,6068723276816226480,个人账户2847,2019-01-03 14:47:02,转账
17,-13,28964,7642126487284100065,个人账户1517,2019-01-03 18:29:31,转账
18,2251,31215,8541571425717386818,对公账户7678,2019-01-03 22:01:12,转账
