,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,325,91244,3788455575676646137,个人账户0720,2019-01-01 00:19:26,转账
1,31,91275,4674613568681873473,对公账户2374,2019-01-01 06:07:12,转账
2,-66,91209,5344646535183141482,个人账户2514,2019-01-01 08:53:31,转账
3,-33,91176,1067112268583006880,农业银行分行8784,2019-01-01 09:25:55,还款
4,-42,91134,1705818161255878302,个人账户2388,2019-01-01 11:13:55,转账
5,42,91176,4848238248201008656,对公账户3556,2019-01-01 13:23:31,转账
6,83,91259,4036051052673206846,个人账户2885,2019-01-01 14:54:14,转账
7,4330,95589,4530117075736517838,对公账户4708,2019-01-01 17:31:55,转账
8,-1193,94396,2270826326254638252,某网商银行8022,2019-01-01 19:06:57,还款
9,-48,94348,5105620285780572412,个人账户2147,2019-01-02 03:04:19,转账
10,-57,94291,7420417414035838233,个人账户4560,2019-01-02 08:36:57,转账
11,-302,93989,6726525773288842824,个人账户3726,2019-01-02 17:11:02,转账
12,-28,93961,7556448258887488431,个人账户2051,2019-01-02 19:55:12,转账
13,2,93963,5105620285780572412,个人账户2147,2019-01-02 20:12:28,转账
14,64,94027,6726525773288842824,个人账户3726,2019-01-03 00:16:33,转账
15,-4128,89899,4435873553164166751,对公账户2712,2019-01-03 02:32:38,转账
16,-199,89700,3257782106426602161,中国银行分行6111,2019-01-03 05:47:02,还款
17,-8274,81426,2638311523036810504,个人账户8606,2019-01-03 06:32:24,转账
18,-645,80781,2778508366477637267,个人账户0488,2019-01-03 08:03:07,转账
19,-3,80778,6726525773288842824,个人账户3726,2019-01-03 08:07:26,转账
20,358,81136,4853765012230888136,个人账户1066,2019-01-03 09:23:02,转账
21,45,81181,2830457671667676231,对公账户3666,2019-01-03 09:33:50,转账
22,-84,81097,2638311523036810504,个人账户8606,2019-01-03 10:42:57,转账
23,-284,80813,4362675418142658807,对公账户6757,2019-01-03 12:24:28,转账
24,398,81211,7611642317557366550,对公账户3384,2019-01-03 14:10:19,转账
25,187,81398,8473580406358421624,对公账户1408,2019-01-03 14:49:12,转账
26,-48,81350,8473580406358421624,对公账户1408,2019-01-03 20:08:52,转账
