,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-591,17848,1183411620714136401,中国银行分行3223,2019-01-01 01:32:52,还款
1,-18,17830,3756113146265867023,中国工商银行7227,2019-01-01 03:25:12,还款
2,16,17846,7642126487284100065,个人账户1517,2019-01-01 05:19:40,转账
3,12,17858,4634746801720120164,对公账户4863,2019-01-01 05:45:36,转账
4,4454,22312,3533867248272723243,个人账户6235,2019-01-01 06:59:02,转账
5,-38,22274,5060643256327401206,对公账户4336,2019-01-01 13:42:57,转账
6,-310,21964,3234636574803125518,个人账户4841,2019-01-01 14:28:19,转账
7,-2230,19734,4425467281312432033,线下商家0065,2019-01-01 15:30:57,消费
8,34,19768,7611642317557366550,对公账户3384,2019-01-01 16:01:12,转账
9,29,19797,5428507888503517183,个人账户6481,2019-01-01 16:40:04,转账
10,-55,19742,7370313177143858417,对公账户0855,2019-01-01 22:04:04,转账
11,-45,19697,2166475400823686404,线下商家1437,2019-01-02 00:15:50,消费
12,30,19727,2336083851067511747,个人账户8714,2019-01-02 00:39:36,转账
13,242,19969,5150723151171825138,对公账户0275,2019-01-02 00:59:02,转账
14,-3155,16814,1067112268583006880,农业银行分行8784,2019-01-02 01:18:28,还款
15,-206,16608,5060643256327401206,对公账户4336,2019-01-02 03:34:33,转账
16,-8,16600,7166608104856232428,中国工商银行1772,2019-01-02 05:09:36,ATM取款
17,375,16975,7685712410855030070,对公账户8267,2019-01-02 06:55:26,转账
18,-167,16808,7642126487284100065,个人账户1517,2019-01-02 09:33:07,转账
19,-1317,15491,8671653363102206500,快捷支付单位4750,2019-01-02 09:48:14,消费
20,-20,15471,8532356116011623885,个人账户3225,2019-01-02 09:59:02,转账
21,1650,17121,8036183840310007715,个人账户6327,2019-01-02 11:18:57,转账
22,-47,17074,4000583576857263017,快捷支付单位6068,2019-01-02 11:25:26,消费
23,3401,20475,4853765012230888136,个人账户1066,2019-01-02 12:19:26,转账
24,-7,20468,5782155683883002586,对公账户5404,2019-01-02 14:18:14,转账
25,39,20507,4047787756075014648,对公账户2723,2019-01-02 15:51:07,转账
26,13,20520,8532356116011623885,个人账户3225,2019-01-02 16:42:57,转账
27,-2,20518,7162167505781386105,个人账户2075,2019-01-02 16:55:55,转账
28,303,20821,6526386766103684323,个人账户5468,2019-01-02 19:18:28,转账
29,-23,20798,5154756704420158230,中国建设银行分行7666,2019-01-03 00:38:09,代扣
30,-8548,12250,1762711283065401843,线下商家0060,2019-01-03 01:21:21,消费
31,1506,13756,8448854470861604367,个人账户0866,2019-01-03 01:38:38,转账
32,-113,13643,2047368222647701403,快捷支付单位2755,2019-01-03 04:46:33,消费
33,-66,13577,8231873671372281653,农业银行分行2785,2019-01-03 04:50:52,理财产品支出
34,-2,13575,6206436620333337022,线下商家1533,2019-01-03 07:37:12,消费
35,2146,15721,7384812601877568545,个人账户7552,2019-01-03 08:54:57,转账
36,-78,15643,6454055036873508841,快捷支付单位8283,2019-01-03 15:10:48,消费
37,-388,15255,8587462542344436585,个人账户8258,2019-01-03 16:45:50,转账
38,-487,14768,6454055036873508841,快捷支付单位8283,2019-01-03 17:13:55,消费
39,-40,14728,4782572380851461116,对公账户6884,2019-01-03 17:16:04,转账
40,-9565,5163,7685712410855030070,对公账户8267,2019-01-03 18:57:36,转账
41,-29,5134,2676778742471181333,线下商家0214,2019-01-03 21:24:28,消费
42,-4212,922,2067851674465515280,线下商家5246,2019-01-03 22:09:50,消费
43,-36,886,4424313822765527173,个人账户2565,2019-01-03 22:59:31,转账
