,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-748,63143,5154756704420158230,中国建设银行分行7666,2019-01-01 08:51:21,理财产品支出
1,-37,63106,4400267477472013402,线下商家2026,2019-01-01 09:23:45,消费
2,6216,69322,1804351052733487701,个人账户1768,2019-01-01 09:56:09,转账
3,-1405,67917,5546202277413716477,某网商银行2661,2019-01-01 16:35:45,还款
4,2380,70297,7868886002236450477,个人账户5467,2019-01-01 18:10:48,转账
5,-1517,68780,3688081428617737488,对公账户8535,2019-01-01 18:34:33,转账
6,-60,68720,2842265488874277676,个人账户1108,2019-01-01 18:38:52,转账
7,-28,68692,8173448813031303082,个人账户4500,2019-01-01 21:59:45,转账
8,-746,67946,5546202277413716477,某网商银行2661,2019-01-01 23:30:28,代扣
9,-17,67929,7540852710825640831,中国建设银行分行3778,2019-01-01 23:52:04,理财产品支出
10,4503,72432,7556448258887488431,个人账户2051,2019-01-02 00:24:28,转账
11,1819,74251,4628127456536286746,个人账户7502,2019-01-02 03:25:55,转账
12,-36,74215,7467724406157863363,快捷支付单位4565,2019-01-02 03:36:43,消费
13,-13,74202,1241555182010681232,中国工商银行4210,2019-01-02 04:26:24,还款
14,-248,73954,6174752480435376868,中国建设银行分行3608,2019-01-02 04:43:40,还款
15,-360,73594,4478783651812178522,中国工商银行8052,2019-01-02 05:22:33,ATM取款
16,43769,117363,4628127456536286746,个人账户7502,2019-01-02 05:31:12,转账
17,-1404,115959,2676778742471181333,线下商家0214,2019-01-02 08:06:43,消费
18,-49,115910,8057411436064271128,中国建设银行分行8016,2019-01-02 08:11:02,还款
19,4630,120540,3706217347735653014,个人账户7844,2019-01-02 10:05:31,转账
20,12,120552,7476510200888863583,个人账户3177,2019-01-02 11:16:48,转账
21,-2334,118218,4033802824215865105,对公账户0715,2019-01-02 11:31:55,转账
22,1711,119929,1466482728151605388,个人账户1240,2019-01-02 12:21:36,转账
23,16,119945,7225153334483261734,对公账户5862,2019-01-02 12:47:31,转账
24,22,119967,4435873553164166751,对公账户2712,2019-01-02 21:19:26,转账
25,70,120037,5060643256327401206,对公账户4336,2019-01-03 00:51:07,转账
26,127,120164,7162167505781386105,个人账户2075,2019-01-03 01:30:00,转账
27,3560,123724,7476510200888863583,个人账户3177,2019-01-03 02:13:12,转账
28,20,123744,7685712410855030070,对公账户8267,2019-01-03 02:58:33,转账
29,-5,123739,3121581147734832125,个人账户7253,2019-01-03 04:57:21,转账
30,-2825,120914,3326731455076610218,中国建设银行分行8084,2019-01-03 07:56:38,代扣
31,108,121022,3688081428617737488,对公账户8535,2019-01-03 08:59:16,转账
32,-13,121009,6454055036873508841,快捷支付单位8283,2019-01-03 09:53:16,消费
33,-5,121004,7752563228176111804,对公账户7227,2019-01-03 11:39:07,转账
34,378,121382,7420417414035838233,个人账户4560,2019-01-03 13:09:50,转账
35,-72,121310,5428507888503517183,个人账户6481,2019-01-03 16:17:45,转账
36,40,121350,5371270530174284624,个人账户3120,2019-01-03 17:16:04,转账
