,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,89,16079,7685712410855030070,对公账户8267,2019-01-01 04:21:21,转账
1,-50,16029,8263673451534275228,对公账户2757,2019-01-01 05:02:24,转账
2,-32,15997,6303846313065474146,中国银行分行6470,2019-01-01 06:02:52,还款
3,2118,18115,5344646535183141482,个人账户2514,2019-01-01 14:08:52,转账
4,-399,17716,5105620285780572412,个人账户2147,2019-01-01 16:27:07,转账
5,-3,17713,4848238248201008656,对公账户3556,2019-01-01 17:55:40,转账
6,60,17773,4782572380851461116,对公账户6884,2019-01-01 18:38:52,转账
7,-17,17756,3533867248272723243,个人账户6235,2019-01-01 19:41:31,转账
8,-2119,15637,7620207878050172783,中国工商银行7386,2019-01-01 21:20:52,理财产品支出
9,-2712,12925,7225153334483261734,对公账户5862,2019-01-01 21:36:00,转账
10,778,13703,8036183840310007715,个人账户6327,2019-01-02 04:17:45,转账
11,-336,13367,5383528081461543632,中国银行分行7120,2019-01-02 07:45:07,还款
12,-2647,10720,8473580406358421624,对公账户1408,2019-01-02 11:01:40,转账
13,-26,10694,1804351052733487701,个人账户1768,2019-01-02 12:25:55,转账
14,8767,19461,2336083851067511747,个人账户8714,2019-01-02 17:47:45,转账
15,95,19556,4381258224744041582,对公账户1312,2019-01-02 21:10:48,转账
16,11,19567,1634184723026836286,个人账户6512,2019-01-02 21:15:07,转账
17,520,20087,6068723276816226480,个人账户2847,2019-01-02 23:24:43,转账
18,79,20166,1758211032370816214,个人账户7228,2019-01-03 00:44:38,转账
19,56,20222,7611642317557366550,对公账户3384,2019-01-03 04:29:16,转账
20,-17,20205,4171080121464248175,中国工商银行5254,2019-01-03 05:23:16,代扣
21,-33,20172,6526386766103684323,个人账户5468,2019-01-03 12:48:14,转账
22,-2509,17663,3678008771040618217,中国银行分行4800,2019-01-03 13:07:40,ATM取款
23,212,17875,7237858333123538843,个人账户5616,2019-01-03 17:33:21,转账
24,26,17901,1484182021666727521,对公账户0116,2019-01-03 17:59:16,转账
25,-61,17840,2760530232530051310,个人账户4135,2019-01-03 21:26:38,转账
26,71,17911,8541571425717386818,对公账户7678,2019-01-03 22:07:40,转账
