,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,2399,33091,2662285435774616353,个人账户0511,2019-01-01 01:00:28,转账
1,-9193,23898,6321884201064420254,个人账户4441,2019-01-01 04:36:28,转账
2,-21969,1929,2170454182021032726,个人账户5256,2019-01-01 04:42:57,转账
3,9,1938,7827205622842583108,对公账户2732,2019-01-01 05:49:55,转账
4,-6,1932,6206436620333337022,线下商家1533,2019-01-01 08:14:38,消费
5,-98,1834,1705662173201283036,个人账户6330,2019-01-01 12:29:31,转账
6,2962,4796,5344646535183141482,个人账户2514,2019-01-01 19:45:50,转账
7,-83,4713,4506452052874828283,个人账户3627,2019-01-01 22:06:14,转账
8,-1449,3264,1466482728151605388,个人账户1240,2019-01-01 23:04:33,转账
9,-2419,845,6068723276816226480,个人账户2847,2019-01-02 00:05:02,转账
10,-72,773,8541571425717386818,对公账户7678,2019-01-02 01:05:31,转账
11,61,834,7237858333123538843,个人账户5616,2019-01-02 02:49:12,转账
12,476,1310,3536511800076085472,个人账户0632,2019-01-02 06:12:14,转账
13,22,1332,7500142023738587522,个人账户4886,2019-01-02 08:15:21,转账
14,-26,1306,3800764168318458421,某网商银行0571,2019-01-02 13:04:48,ATM取款
15,7,1313,5371270530174284624,个人账户3120,2019-01-02 14:18:14,转账
16,-20,1293,7467724406157863363,快捷支付单位4565,2019-01-02 19:35:45,消费
17,-27,1266,7467724406157863363,快捷支付单位4565,2019-01-02 21:02:09,消费
18,330,1596,5150723151171825138,对公账户0275,2019-01-03 01:49:26,转账
19,-267,1329,7420417414035838233,个人账户4560,2019-01-03 07:35:02,转账
20,324,1653,3788455575676646137,个人账户0720,2019-01-03 10:49:26,转账
21,2616,4269,2638311523036810504,个人账户8606,2019-01-03 14:51:21,转账
22,-3177,1092,7500142023738587522,个人账户4886,2019-01-03 19:01:55,转账
23,-86,1006,2206655342651060825,农业银行分行7313,2019-01-03 22:33:36,ATM取款
