,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,389,21843,3574608026857801237,对公账户8882,2019-01-01 04:23:31,转账
1,1607,23450,3121581147734832125,个人账户7253,2019-01-01 09:54:00,转账
2,-49,23401,2332854227741740736,对公账户0835,2019-01-01 12:27:21,转账
3,-1,23400,7500142023738587522,个人账户4886,2019-01-01 13:30:00,转账
4,44,23444,4047787756075014648,对公账户2723,2019-01-01 13:49:26,转账
5,68,23512,7162167505781386105,个人账户2075,2019-01-01 14:36:57,转账
6,-25,23487,6114424552522410738,财付通0253,2019-01-01 16:31:26,理财基金转账
7,-2380,21107,4782572380851461116,对公账户6884,2019-01-01 18:10:48,转账
8,-464,20643,2760530232530051310,个人账户4135,2019-01-01 19:11:16,转账
9,8,20651,6827410807645701524,对公账户4277,2019-01-01 20:44:09,转账
10,4856,25507,4047787756075014648,对公账户2723,2019-01-02 00:28:48,转账
11,1015,26522,4362675418142658807,对公账户6757,2019-01-02 05:33:21,转账
12,-63,26459,6454055036873508841,快捷支付单位8283,2019-01-02 08:34:48,消费
13,23,26482,3685006327343825328,个人账户3714,2019-01-02 09:13:40,转账
14,-326,26156,4665105312016856251,个人账户4357,2019-01-02 14:37:40,转账
15,-697,25459,5088273664510725035,个人账户7833,2019-01-03 04:22:48,转账
16,-810,24649,3800764168318458421,某网商银行0571,2019-01-03 06:04:19,理财产品支出
17,-3859,20790,5846180665052077031,快捷支付单位6576,2019-01-03 06:08:38,消费
18,96,20886,8173448813031303082,个人账户4500,2019-01-03 09:05:45,转账
19,-1385,19501,3788455575676646137,个人账户0720,2019-01-03 10:17:02,转账
20,-84,19417,3257782106426602161,中国银行分行6111,2019-01-03 12:07:12,代扣
21,-559,18858,4442700637104458574,中国建设银行分行7120,2019-01-03 17:00:57,理财产品支出
22,-43,18815,8085311630662130773,中国建设银行分行4762,2019-01-03 18:38:09,理财产品支出
23,-2019,16796,5243218323140151211,中国工商银行6216,2019-01-03 20:32:38,还款
24,4712,21508,6827410807645701524,对公账户4277,2019-01-03 22:22:48,转账
25,-12,21496,1501825731003322724,个人账户5247,2019-01-03 22:37:55,转账
26,-886,20610,5117621085704712025,个人账户5654,2019-01-03 23:34:04,转账
