,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-26,62316,8448854470861604367,个人账户0866,2019-01-01 05:39:07,转账
1,-71,62245,8182608754671257877,对公账户2552,2019-01-01 06:43:55,转账
2,-33,62212,2336083851067511747,个人账户8714,2019-01-01 07:48:43,转账
3,63,62275,4506452052874828283,个人账户3627,2019-01-01 07:53:02,转账
4,92,62367,2336083851067511747,个人账户8714,2019-01-01 08:21:07,转账
5,-1951,60416,8301021725187525637,中国工商银行1384,2019-01-01 10:02:38,还款
6,-46,60370,1466482728151605388,个人账户1240,2019-01-01 10:37:12,转账
7,-31,60339,1705662173201283036,个人账户6330,2019-01-01 11:57:07,转账
8,253,60592,5060643256327401206,对公账户4336,2019-01-01 14:47:45,转账
9,-14,60578,5150723151171825138,对公账户0275,2019-01-01 16:44:24,转账
10,-3227,57351,7611642317557366550,对公账户3384,2019-01-01 19:13:26,转账
11,-5009,52342,1705662173201283036,个人账户6330,2019-01-01 19:26:24,转账
12,-3723,48619,3126173853772234740,线下商家1550,2019-01-01 20:11:45,消费
13,-6891,41728,3574608026857801237,对公账户8882,2019-01-01 21:10:04,转账
14,-298,41430,1067112268583006880,农业银行分行8784,2019-01-02 01:01:12,代扣
15,13,41443,6321884201064420254,个人账户4441,2019-01-02 01:44:24,转账
16,-86,41357,3738312478651667083,中国建设银行分行4380,2019-01-02 06:53:16,代扣
17,-3034,38323,4362675418142658807,对公账户6757,2019-01-02 10:20:38,转账
18,-34,38289,4506452052874828283,个人账户3627,2019-01-02 12:49:40,转账
19,7457,45746,7752563228176111804,对公账户7227,2019-01-02 13:13:26,转账
20,-19,45727,7467724406157863363,快捷支付单位4565,2019-01-02 15:55:26,消费
21,-334,45393,4817722340014540284,中国银行分行3547,2019-01-02 16:47:16,理财产品支出
22,-3710,41683,2206655342651060825,农业银行分行7313,2019-01-02 19:05:31,ATM取款
23,-41,41642,2778508366477637267,个人账户0488,2019-01-02 23:18:14,转账
24,-127,41515,7685712410855030070,对公账户8267,2019-01-03 02:04:33,转账
25,-313,41202,6174752480435376868,中国建设银行分行3608,2019-01-03 03:30:57,ATM取款
26,-1170,40032,8208084885872523311,对公账户5500,2019-01-03 03:35:16,转账
27,-45,39987,3788455575676646137,个人账户0720,2019-01-03 05:44:52,转账
28,2510,42497,3788455575676646137,个人账户0720,2019-01-03 06:47:31,转账
29,42,42539,4506452052874828283,个人账户3627,2019-01-03 08:00:57,转账
30,-211,42328,4400267477472013402,线下商家2026,2019-01-03 10:51:36,消费
31,-20,42308,8541571425717386818,对公账户7678,2019-01-03 11:41:16,转账
32,-9237,33071,6827410807645701524,对公账户4277,2019-01-03 12:20:09,转账
33,-47,33024,5428507888503517183,个人账户6481,2019-01-03 14:27:36,转账
34,-374,32650,8448854470861604367,个人账户0866,2019-01-03 16:15:36,转账
35,-1041,31609,1241555182010681232,中国工商银行4210,2019-01-03 17:18:14,ATM取款
