,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,5601,64570,8847170631713867123,对公账户2852,2019-01-01 01:43:40,转账
1,-21,64549,5117621085704712025,个人账户5654,2019-01-01 04:14:52,转账
2,4705,69254,2830457671667676231,对公账户3666,2019-01-01 06:05:02,转账
3,-91,69163,5344646535183141482,个人账户2514,2019-01-01 06:26:38,转账
4,1635,70798,1758211032370816214,个人账户7228,2019-01-01 06:30:57,转账
5,252,71050,2170454182021032726,个人账户5256,2019-01-01 07:59:31,转账
6,31120,102170,7420417414035838233,个人账户4560,2019-01-01 11:03:07,转账
7,329,102499,7222882410282475265,对公账户2556,2019-01-01 11:16:04,转账
8,20,102519,2760530232530051310,个人账户4135,2019-01-01 12:40:19,转账
9,-5388,97131,4171280767631541757,对公账户5201,2019-01-01 13:51:36,转账
10,-2,97129,1705818161255878302,个人账户2388,2019-01-01 15:00:43,转账
11,-203,96926,2750376673822844406,中国银行分行6755,2019-01-01 15:09:21,ATM取款
12,-264,96662,6726525773288842824,个人账户3726,2019-01-01 18:45:21,转账
13,-2752,93910,7642126487284100065,个人账户1517,2019-01-02 04:11:16,转账
14,-364,93546,4381258224744041582,对公账户1312,2019-01-02 06:05:45,转账
15,2559,96105,2837878456130245682,对公账户0632,2019-01-02 06:38:09,转账
16,308,96413,7420417414035838233,个人账户4560,2019-01-02 07:55:55,转账
17,-21,96392,7556448258887488431,个人账户2051,2019-01-02 08:13:12,转账
18,-7549,88843,6526386766103684323,个人账户5468,2019-01-02 09:43:55,转账
19,-5615,83228,4674613568681873473,对公账户2374,2019-01-02 09:52:33,转账
20,-22,83206,1205522546650837872,快捷支付单位5303,2019-01-02 20:27:36,消费
21,-39,83167,2778508366477637267,个人账户0488,2019-01-02 23:57:07,转账
22,18,83185,1804351052733487701,个人账户1768,2019-01-03 02:08:52,转账
23,-44760,38425,2750376673822844406,中国银行分行6755,2019-01-03 02:43:26,ATM取款
24,-19,38406,2170454182021032726,个人账户5256,2019-01-03 08:31:12,转账
25,-7,38399,1076028254852115216,对公账户2280,2019-01-03 11:49:55,转账
26,-7,38392,4530117075736517838,对公账户4708,2019-01-03 18:36:00,转账
27,344,38736,8173448813031303082,个人账户4500,2019-01-03 19:38:38,转账
28,-3127,35609,1674354313052332811,线下商家0326,2019-01-03 21:59:02,消费
29,84,35693,6130340126202866247,个人账户1758,2019-01-03 23:23:16,转账
