,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-42,6813,7440561464800746606,某网商银行3305,2019-01-01 00:32:24,ATM取款
1,4,6817,1484182021666727521,对公账户0116,2019-01-01 06:41:45,转账
2,73,6890,8208084885872523311,对公账户5500,2019-01-01 08:47:02,转账
3,-1071,5819,2285241231357051064,线下商家2380,2019-01-01 11:20:24,消费
4,-4906,913,3787688607261252746,中国建设银行分行6722,2019-01-01 14:24:00,理财产品支出
5,-30,883,8541571425717386818,对公账户7678,2019-01-01 16:24:57,转账
6,113,996,6726525773288842824,个人账户3726,2019-01-01 20:37:40,转账
7,-12,984,5344646535183141482,个人账户2514,2019-01-02 01:14:09,转账
8,-26,958,8182608754671257877,对公账户2552,2019-01-02 02:18:57,转账
9,-80,878,4033802824215865105,对公账户0715,2019-01-02 02:47:02,转账
10,-63,815,2700266110320162302,对公账户6131,2019-01-02 06:25:12,转账
11,-512,303,2231186114807048470,对公账户3781,2019-01-02 08:45:36,转账
12,-32,271,5088273664510725035,个人账户7833,2019-01-02 11:55:40,转账
13,-3,268,5117621085704712025,个人账户5654,2019-01-02 17:39:07,转账
14,-49,219,4033802824215865105,对公账户0715,2019-01-02 18:22:19,转账
15,34,253,8847170631713867123,对公账户2852,2019-01-02 18:28:48,转账
16,-41,212,2638311523036810504,个人账户8606,2019-01-02 18:59:02,转账
17,-11,201,8263673451534275228,对公账户2757,2019-01-02 19:03:21,转账
18,13,214,2760530232530051310,个人账户4135,2019-01-02 21:32:24,转账
19,-50,164,7225442486051870385,对公账户3745,2019-01-02 22:37:12,转账
20,-62,102,5546202277413716477,某网商银行2661,2019-01-02 23:00:57,还款
21,-48,54,4682740414032853753,中国工商银行5655,2019-01-02 23:48:28,代扣
22,-40,14,7540852710825640831,中国建设银行分行3778,2019-01-03 08:50:38,ATM取款
23,7944,7958,7642126487284100065,个人账户1517,2019-01-03 10:14:52,转账
24,-11,7947,4380373728787548430,农业银行分行4425,2019-01-03 11:00:14,理财产品支出
25,-1104,6843,2700266110320162302,对公账户6131,2019-01-03 11:30:28,转账
26,264,7107,8847170631713867123,对公账户2852,2019-01-03 17:52:48,转账
