,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,50,35465,2662285435774616353,个人账户0511,2019-01-01 02:35:31,转账
1,-396,35069,5223418737066745114,线下商家6784,2019-01-01 04:30:00,消费
2,6,35075,5105620285780572412,个人账户2147,2019-01-01 05:43:26,转账
3,-9966,25109,4435873553164166751,对公账户2712,2019-01-01 06:33:07,转账
4,-31,25078,7620207878050172783,中国工商银行7386,2019-01-01 09:10:48,还款
5,-12477,12601,8085311630662130773,中国建设银行分行4762,2019-01-01 12:38:09,ATM取款
6,7986,20587,1361010721605712738,对公账户2776,2019-01-01 14:49:55,转账
7,-979,19608,3800764168318458421,某网商银行0571,2019-01-01 17:51:21,ATM取款
8,3818,23426,6078771087330822224,对公账户5018,2019-01-01 20:33:21,转账
9,-37,23389,5060643256327401206,对公账户4336,2019-01-02 06:59:45,转账
10,-2727,20662,7166608104856232428,中国工商银行1772,2019-01-02 14:31:12,还款
11,8,20670,8258687417877216408,个人账户3860,2019-01-02 14:52:48,转账
12,-4500,16170,2332854227741740736,对公账户0835,2019-01-02 19:09:50,转账
13,-45,16125,4665105312016856251,个人账户4357,2019-01-02 19:14:09,转账
14,5,16130,2170454182021032726,个人账户5256,2019-01-02 19:37:55,转账
15,-58,16072,3688081428617737488,对公账户8535,2019-01-02 22:43:40,转账
16,-33,16039,1183411620714136401,中国银行分行3223,2019-01-02 23:29:02,还款
17,-48,15991,4000583576857263017,快捷支付单位6068,2019-01-03 05:36:14,消费
18,-2146,13845,5371270530174284624,个人账户3120,2019-01-03 08:54:57,转账
19,-294,13551,7556448258887488431,个人账户2051,2019-01-03 09:51:07,转账
20,4824,18375,7827205622842583108,对公账户2732,2019-01-03 12:15:50,转账
21,-1395,16980,6114424552522410738,财付通0253,2019-01-03 12:46:04,理财基金转账
22,-5,16975,1634184723026836286,个人账户6512,2019-01-03 21:07:12,转账
