,amount,balance,oppositeAccount,oppositeAccountName,time,type
0,-727,52682,4665105312016856251,个人账户4357,2019-01-01 02:48:28,转账
1,-47470,5212,2336083851067511747,个人账户8714,2019-01-01 05:26:09,转账
2,-63,5149,5211830681633081007,个人账户0128,2019-01-01 07:53:02,转账
3,355,5504,2170454182021032726,个人账户5256,2019-01-01 09:00:00,转账
4,7583,13087,7420417414035838233,个人账户4560,2019-01-01 09:04:19,转账
5,-2619,10468,5424324407215364430,农业银行分行0580,2019-01-01 09:12:57,ATM取款
6,-94,10374,4674613568681873473,对公账户2374,2019-01-01 10:11:16,转账
7,-1987,8387,2760530232530051310,个人账户4135,2019-01-01 13:53:45,转账
8,-7,8380,7467724406157863363,快捷支付单位4565,2019-01-01 19:15:36,消费
9,-99,8281,7312528263071167660,对公账户6375,2019-01-01 22:01:55,转账
10,83,8364,5782155683883002586,对公账户5404,2019-01-01 22:06:14,转账
11,-88,8276,5765411486244877283,快捷支付单位8384,2019-01-02 00:48:14,消费
12,-567,7709,4435873553164166751,对公账户2712,2019-01-02 03:10:48,转账
13,-12,7697,8071564701742281754,中国工商银行2730,2019-01-02 04:30:43,理财产品支出
14,-240,7457,8057411436064271128,中国建设银行分行8016,2019-01-02 09:02:52,还款
15,-20,7437,1183411620714136401,中国银行分行3223,2019-01-02 10:31:26,理财产品支出
16,2672,10109,6078771087330822224,对公账户5018,2019-01-02 12:30:14,转账
17,34,10143,5211830681633081007,个人账户0128,2019-01-02 12:49:40,转账
18,-26,10117,8541571425717386818,对公账户7678,2019-01-02 13:17:45,转账
19,-25,10092,8182608754671257877,对公账户2552,2019-01-02 16:38:38,转账
20,-17,10075,8085311630662130773,中国建设银行分行4762,2019-01-03 01:47:16,代扣
21,-446,9629,7420417414035838233,个人账户4560,2019-01-03 05:03:50,转账
22,-42,9587,5211830681633081007,个人账户0128,2019-01-03 08:00:57,转账
23,-47,9540,1361010721605712738,对公账户2776,2019-01-03 08:16:04,转账
24,-51,9489,8587462542344436585,个人账户8258,2019-01-03 08:57:07,转账
25,67,9556,7417268220637406377,对公账户6772,2019-01-03 09:55:26,转账
26,91,9647,7476510200888863583,个人账户3177,2019-01-03 13:35:45,转账
27,-1333,8314,4425467281312432033,线下商家0065,2019-01-03 14:01:40,消费
28,384,8698,4530117075736517838,对公账户4708,2019-01-03 14:42:43,转账
29,18,8716,3574608026857801237,对公账户8882,2019-01-03 16:19:55,转账
30,9935,18651,6078771087330822224,对公账户5018,2019-01-03 16:58:48,转账
31,-3989,14662,8036183840310007715,个人账户6327,2019-01-03 18:23:02,转账
32,-4924,9738,8356861065022417488,农业银行分行6256,2019-01-03 19:10:33,还款
33,-8187,1551,8448854470861604367,个人账户0866,2019-01-03 20:21:50,转账
34,2943,4494,6526386766103684323,个人账户5468,2019-01-03 22:57:21,转账
35,-708,3786,2638311523036810504,个人账户8606,2019-01-03 23:18:57,转账
